mode,q_mode,cl,SDSS9,m_SDSS9,objID,Sp-ID,RA_ICRS,DE_ICRS,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,pmRA,pmDE,f_zsp
1,+,3,"J022830.69-062519.5",,1237679340032885172,"4388-55536-0371",37.127914,-6.422098,2009.0027,3,25.52,1.675,22.093,0.166,20.512,0.068,19.742,0.05,19.271,0.139,0.47883,,,0
1,+,6,"J022848.05-062406.6",,1237679340032885392,"4388-55536-0333",37.200216,-6.401833,2009.0027,3,22.644,0.39,22.298,0.11,22.106,0.134,21.636,0.126,21.686,0.537,0.84853,,,0
1,,3,"J022904.49-061937.7",,1237679439352365175,"4388-55536-0294",37.268739,-6.327164,2009.0436,3,20.68,0.181,18.432,0.011,17.177,0.006,16.65,0.006,16.248,0.013,0.1895,-1,9,0
1,+,3,"J022946.51-062250.8",,1237679340033015997,"4388-55536-0269",37.443803,-6.380782,2009.0027,3,22.062,0.496,19.724,0.024,18.158,0.011,17.573,0.01,17.174,0.024,0.29548,0,2,0
1,+,3,"J022942.02-062233.0",,1237679340033016207,"4388-55536-0297",37.425099,-6.375835,2009.0027,3,26.618,0.459,22.255,0.123,20.84,0.055,19.782,0.033,19.301,0.085,0.55817,,,0
1,+,3,"J022955.21-062207.2",,1237679340033016353,"4388-55536-0273",37.480057,-6.368691,2009.0027,3,25.146,2.017,22.063,0.154,20.505,0.062,19.727,0.05,18.994,0.108,0.49892,,,0
1,+,3,"J023013.24-061955.4",,1237679439352496673,"4388-55536-0275",37.555198,-6.332071,2009.0436,3,20.253,0.604,18.796,0.058,18.567,0.073,17.755,0.048,17.626,0.191,0.68405,,,4
1,,3,"J022959.71-061716.6",,1237679439352496352,"4388-55536-0274",37.498809,-6.287962,2009.0436,3,21.77,0.297,20.279,0.031,18.714,0.013,18.114,0.01,17.836,0.03,0.2656,20,0,0
1,+,3,"J023013.88-061404.1",,1237679439352496189,"4388-55536-0276",37.557841,-6.234492,2009.0436,3,20.515,0.153,18.277,0.01,17.038,0.006,16.551,0.005,16.191,0.012,0.1902,-3,5,0
1,+,6,"J022927.82-061454.1",,1237679439352430737,"4388-55536-0298",37.365918,-6.248376,2009.0436,3,20.925,0.092,20.348,0.02,20.206,0.023,20.185,0.027,20.295,0.115,1.0E-4,,,0
1,,3,"J022957.08-061319.2",,1237679439352496372,"4388-55536-0277",37.487871,-6.222018,2009.0436,3,23.074,0.754,21.489,0.069,19.562,0.02,18.898,0.016,18.505,0.042,0.35696,0,4,0
1,+,3,"J022814.42-062306.3",,1237679340032819266,"4388-55536-0372",37.060107,-6.385108,2009.0027,3,21.537,0.302,20.005,0.031,18.414,0.013,17.846,0.012,17.406,0.03,0.29437,0,1,0
1,+,3,"J022819.45-062239.7",,1237679340032885043,"4388-55536-0373",37.081053,-6.377707,2009.0027,3,24.051,1.256,22.557,0.163,20.969,0.063,19.902,0.035,19.699,0.125,0.56445,,,0
1,+,3,"J022829.59-062059.8",,1237679439352300101,"4388-55536-0376",37.123292,-6.349955,2009.0436,3,22.228,0.293,22.161,0.101,22.241,0.156,22.061,0.177,21.637,0.497,0.64088,,,4
1,+,6,"J022819.99-062010.5",,1237679439352299653,"4388-55536-0375",37.083295,-6.336272,2009.0436,3,19.117,0.027,18.486,0.007,18.363,0.008,18.36,0.009,18.186,0.023,2.50605,-1,0,0
1,+,6,"J022842.11-061732.5",,1237679439352365300,"4388-55536-0334",37.175459,-6.292385,2009.0436,3,20.899,0.086,20.711,0.026,20.366,0.026,20.612,0.037,20.48,0.145,1.08686,-3,7,0
1,+,6,"J022834.62-061725.5",,1237679439352300175,"4388-55536-0336",37.144266,-6.290417,2009.0436,3,22.004,0.197,21.339,0.042,21.236,0.05,21.075,0.055,21.208,0.262,2.51482,,,0
1,+,3,"J022824.54-061710.3",,1237679439352300381,"4388-55536-0377",37.102276,-6.286204,2009.0436,3,23.179,0.599,23.101,0.207,21.346,0.067,20.245,0.034,19.914,0.109,0.56695,,,0
1,+,3,"J022759.64-061722.6",,1237679439352234212,"4388-55536-0380",36.998537,-6.289635,2009.0436,3,22.312,0.55,19.425,0.018,17.956,0.009,17.428,0.008,17.106,0.019,0.23929,5,3,0
1,,6,"J022814.32-061657.9",,1237679439352299934,"4388-55536-0378",37.05968,-6.282772,2009.0436,3,24.637,1.062,21.621,0.055,20.885,0.042,20.178,0.03,19.909,0.096,1.73994,,,4
1,+,3,"J022819.35-061507.6",,1237679439352300000,"4388-55536-0379",37.080642,-6.252122,2009.0436,3,27.002,0.754,21.291,0.122,19.536,0.04,18.678,0.026,18.191,0.071,0.4435,7,-1,0
1,+,3,"J022841.66-061205.0",,1237679439352365375,"4388-55536-0339",37.173596,-6.201408,2009.0436,3,23.11,0.739,21.636,0.076,19.917,0.027,19.086,0.018,18.786,0.055,0.48038,-15,-8,0
1,+,3,"J022903.51-061413.3",,1237679439352365280,"4388-55536-0300",37.264638,-6.237034,2009.0436,3,23.213,0.903,21.109,0.054,19.233,0.017,18.614,0.014,18.254,0.038,0.34059,6,8,0
1,+,6,"J022850.40-061321.4",,1237679439352365313,"4388-55536-0338",37.210005,-6.222617,2009.0436,3,21.551,0.141,20.561,0.024,20.318,0.025,20.006,0.024,19.708,0.073,0.74777,-2,-2,0
1,+,3,"J022922.31-061124.3",,1237679439352430637,"4388-55536-0299",37.342983,-6.190102,2009.0436,3,24.578,1.642,22.226,0.127,20.587,0.045,19.632,0.027,19.336,0.084,0.49666,,,0
1,+,3,"J022937.81-060611.2",,1237679340569887437,"4388-55536-0777",37.407574,-6.103122,2009.0027,3,25.915,0.854,23.639,0.374,21.397,0.088,20.16,0.044,19.784,0.137,0.62511,,,0
1,+,6,"J022836.75-061044.6",,1237679439352299770,"4388-55536-0337",37.153156,-6.179074,2009.0436,3,21.662,0.156,20.958,0.031,20.85,0.037,20.59,0.038,20.39,0.135,2.45361,16,-6,4
1,+,3,"J022844.81-060750.4",,1237679340569755879,"4388-55536-0698",37.186716,-6.13068,2009.0027,3,21.257,0.398,19.205,0.023,17.688,0.011,17.098,0.01,16.64,0.026,0.2957,-6,3,0
1,+,3,"J022831.65-060623.9",,1237679340569756191,"4388-55536-0695",37.131902,-6.106664,2009.0027,3,25.648,1.496,21.791,0.113,20.227,0.047,19.373,0.033,18.98,0.103,0.5022,41,17,0
1,+,3,"J022903.19-060653.0",,1237679340569821601,"4388-55536-0736",37.263292,-6.114733,2009.0027,3,26.423,0.851,20.84,0.054,19.058,0.02,18.408,0.016,17.979,0.045,0.38896,-5,6,0
1,+,3,"J022904.15-060540.2",,1237679340569821620,"4388-55536-0739",37.267317,-6.094514,2009.0027,3,21.669,0.374,21.427,0.102,20.25,0.062,19.475,0.047,19.075,0.145,0.61944,,,0
1,+,3,"J022910.59-060517.2",,1237679340569821707,"4388-55536-0734",37.294125,-6.088125,2009.0027,3,26.679,1.255,20.148,0.05,18.47,0.02,17.832,0.017,17.326,0.044,0.38214,7,3,0
1,+,6,"J022910.87-060211.1",,1237679340569821221,"4388-55536-0731",37.295302,-6.03643,2009.0027,3,23.602,0.804,20.703,0.028,20.151,0.024,19.876,0.026,19.813,0.101,4.9E-4,8,-11,0
1,+,3,"J023038.27-061050.5",,1237679439352562007,"4388-55536-0218",37.659493,-6.180713,2009.0436,3,21.866,0.344,21.163,0.069,19.46,0.024,18.71,0.017,18.5,0.056,0.41981,-9,-8,0
1,+,6,"J023013.41-061236.2",,1237679439352496700,"4388-55536-0278",37.555904,-6.210067,2009.0436,3,22.205,0.233,20.753,0.027,20.576,0.03,20.72,0.04,20.64,0.157,2.91168,-4,1,0
1,+,3,"J023018.51-060944.2",,1237679439352496752,"4388-55536-0279",37.577154,-6.162282,2009.0436,3,26.396,0.744,22.69,0.241,20.938,0.076,19.801,0.039,19.718,0.151,0.6564,,,0
1,+,3,"J023010.79-060622.1",,1237679340569952613,"4388-55536-0819",37.544969,-6.106142,2009.0027,3,26.064,1.169,21.048,0.062,19.425,0.025,18.65,0.019,18.169,0.052,0.44777,2,-18,0
1,+,3,"J023120.57-060132.9",,1237679340570083481,"4386-55540-0402",37.835714,-6.025817,2009.0027,3,21.292,0.149,21.503,0.061,21.234,0.07,21.012,0.085,20.852,0.313,0.78409,-6,0,0
1,+,3,"J023128.44-060220.5",,1237679340570083412,"4388-55536-0855",37.868536,-6.039032,2009.0027,3,25.25,2.909,22.296,0.287,20.135,0.063,18.946,0.032,18.453,0.086,0.60324,,,0
1,+,3,"J023127.15-060051.0",,1237679340570083694,"4388-55536-0853",37.863131,-6.014174,2009.0027,3,22.057,0.456,21.427,0.096,19.989,0.041,19.219,0.031,18.745,0.086,0.5084,,,0
1,,3,"J023141.60-055900.0",,1237679340570083830,"4388-55536-0883",37.923342,-5.983338,2009.0027,3,24.051,1.824,22.794,0.266,21.382,0.123,20.134,0.059,20.173,0.266,0.60411,,,0
1,+,3,"J023122.81-055614.9",,1237679340570084003,"4388-55536-0843",37.845057,-5.937493,2009.0027,3,25.345,1.552,22.811,0.245,21.067,0.085,20.039,0.05,19.984,0.201,0.55601,,,0
1,+,6,"J023116.72-055233.5",,1237679439889498363,"4388-55536-0854",37.819678,-5.875991,2009.0436,3,22.016,0.188,21.403,0.048,21.665,0.073,21.346,0.08,20.926,0.18,2.11257,,,0
1,+,3,"J022932.54-060140.2",,1237679340569887025,"4388-55536-0737",37.385601,-6.027846,2009.0027,3,27.719,0.242,21.728,0.104,19.855,0.034,18.955,0.022,18.488,0.063,0.47995,,,0
1,+,3,"J022947.51-060152.2",,1237679340569886891,"4388-55536-0778",37.447975,-6.031173,2009.0027,3,23.961,2.203,22.157,0.181,20.952,0.106,20.703,0.128,21.051,0.751,0.3448,,,4
1,+,6,"J023010.59-060219.2",,1237679340569952463,"4388-55536-0813",37.544159,-6.038675,2009.0027,3,21.089,0.113,20.703,0.028,20.862,0.041,20.709,0.053,20.631,0.204,2.21013,,,0
1,+,3,"J023005.18-055922.0",,1237679340569952354,"4388-55536-0820",37.52159,-5.989444,2009.0027,3,20.504,0.162,18.35,0.01,17.127,0.006,16.617,0.006,16.238,0.014,0.17604,4,0,0
1,+,3,"J023001.44-055802.4",,1237679340569952540,"4388-55536-0767",37.506011,-5.967353,2009.0027,3,26.232,0.784,22.581,0.183,21.232,0.09,20.087,0.049,19.612,0.136,0.58558,,,0
1,+,3,"J022918.24-060110.7",,1237679340569821291,"4388-55536-0740",37.326024,-6.019643,2009.0027,3,20.454,0.171,18.334,0.011,17.106,0.007,16.616,0.006,16.265,0.016,0.18376,2,3,0
1,+,3,"J022945.93-055522.6",,1237679340569887481,"4388-55536-0775",37.441383,-5.922959,2009.0027,3,26.783,0.775,22.559,0.278,20.922,0.114,19.794,0.062,18.886,0.119,0.6837,,,0
1,+,3,"J022959.29-055341.0",,1237679439889367102,"4388-55536-0771",37.497048,-5.89474,2009.0436,3,21.312,0.162,21.789,0.098,20.745,0.058,19.851,0.041,20.006,0.145,0.37827,,,0
1,+,3,"J022940.77-055337.2",,1237679439889301752,"4388-55536-0780",37.419877,-5.893692,2009.0436,3,22.158,0.325,20.259,0.028,18.676,0.011,18.091,0.01,17.671,0.021,0.26603,0,3,0
1,+,3,"J022932.90-055407.5",,1237679439889301736,"4388-55536-0727",37.387108,-5.902104,2009.0436,3,22.178,0.429,20.103,0.03,18.507,0.012,17.887,0.01,17.504,0.022,0.29505,-9,3,0
1,+,3,"J022943.34-055045.9",,1237679439889302284,"4388-55536-0761",37.430616,-5.846105,2009.0436,3,25.695,0.977,22.088,0.126,20.543,0.047,19.45,0.027,19.036,0.06,0.58721,11,-11,0
1,+,3,"J023023.03-055400.6",,1237679439889367330,"4388-55536-0812",37.595977,-5.900176,2009.0436,3,24.734,1.571,20.782,0.045,19.024,0.015,18.433,0.013,18.027,0.028,0.35716,3,-4,0
1,+,3,"J023008.94-055036.1",,1237679439889367315,"4388-55536-0804",37.537279,-5.843372,2009.0436,3,21.44,0.29,19.13,0.018,17.726,0.009,17.148,0.008,16.723,0.015,0.18938,3,1,0
1,+,3,"J022957.50-055130.3",,1237679439889367549,"4388-55536-0769",37.48961,-5.858433,2009.0436,3,22.048,0.569,21.449,0.137,19.992,0.055,18.879,0.031,18.349,0.063,0.61934,,,0
1,+,3,"J022950.25-054918.9",,1237679439889367351,"4388-55536-0762",37.459397,-5.821928,2009.0436,3,20.827,0.1,20.899,0.043,20.644,0.046,20.502,0.058,20.498,0.189,0.65279,,,0
1,+,3,"J023003.74-054719.9",,1237679439889367669,"4388-55536-0765",37.515611,-5.788885,2009.0436,3,21.872,0.379,21.083,0.079,20.164,0.052,19.341,0.037,18.842,0.079,0.62215,,,4
1,+,6,"J023025.12-054616.2",,1237679439889432798,"4386-55540-0404",37.604667,-5.771187,2009.0436,3,20.454,0.057,19.908,0.016,19.909,0.019,19.965,0.026,19.7,0.061,2.23908,,,0
1,+,3,"J023025.74-054536.7",,1237679439889433023,"4388-55536-0801",37.607253,-5.760218,2009.0436,3,22.716,0.474,22.038,0.112,20.421,0.039,19.593,0.029,19.049,0.056,0.34341,1,-6,0
1,+,3,"J023014.25-054451.0",,1237679439889367874,"4388-55536-0803",37.559399,-5.747499,2009.0436,3,23.134,0.746,22.076,0.13,20.347,0.041,19.14,0.022,18.726,0.047,0.62047,,,0
1,+,6,"J023027.15-054342.6",,1237679439889433033,"4388-55536-0806",37.613147,-5.728526,2009.0436,3,24.181,0.808,21.925,0.07,21.88,0.085,21.892,0.126,21.979,0.36,1.65861,,,4
1,,3,"J023032.08-054337.0",,1237679439889432810,"4388-55536-0814",37.633671,-5.726944,2009.0436,3,20.76,0.17,18.735,0.014,17.412,0.007,16.858,0.007,16.422,0.013,0.19196,-4,-8,0
1,+,3,"J023030.04-054224.6",,1237679439889433066,"4388-55536-0817",37.62517,-5.706849,2009.0436,3,26.208,0.533,22.501,0.156,20.676,0.045,19.771,0.03,19.17,0.056,0.51009,,,0
1,+,6,"J022724.39-061115.8",,1237679439352169057,"4388-55536-0420",36.85163,-6.187747,2009.0436,3,22.534,0.318,21.362,0.043,21.412,0.06,21.558,0.085,20.85,0.188,2.36234,,,0
1,+,3,"J022801.79-060953.3",,1237679439352234076,"4388-55536-0659",37.007477,-6.16481,2009.0436,3,24.12,1.156,23.071,0.213,21.291,0.066,20.133,0.033,19.876,0.107,0.56413,,,0
1,+,3,"J022749.42-060914.1",,1237679340569690537,"4388-55536-0655",36.955917,-6.153935,2009.0027,3,22.755,0.672,21.722,0.097,20.06,0.038,19.273,0.027,18.924,0.083,0.43246,,,0
1,+,6,"J022728.13-060711.6",,1237679340569624870,"4388-55536-0616",36.867244,-6.119902,2009.0027,3,21.15,0.114,20.736,0.029,20.575,0.036,20.548,0.046,20.116,0.129,3.4E-4,,,0
1,+,3,"J022721.32-060450.9",,1237679340569625046,"4388-55536-0613",36.838859,-6.080808,2009.0027,3,23.62,1.24,22.203,0.138,20.645,0.057,19.679,0.035,19.183,0.093,0.5027,,,0
1,+,3,"J022734.66-060643.7",,1237679340569625188,"4388-55536-0615",36.894433,-6.112156,2009.0027,3,22.906,0.921,21.822,0.123,20.254,0.052,19.481,0.037,18.982,0.101,0.44284,,,0
1,+,3,"J022819.16-060701.4",,1237679340569755888,"4388-55536-0690",37.079872,-6.117073,2009.0027,3,21.916,0.377,20.66,0.043,18.932,0.017,18.307,0.014,17.964,0.042,0.32217,-6,3,0
1,+,3,"J022810.96-060135.7",,1237679340569690319,"4388-55536-0660",37.045706,-6.026606,2009.0027,3,24.727,2.605,20.308,0.038,18.613,0.015,17.951,0.013,17.517,0.034,0.32254,-2,-9,0
1,+,3,"J022857.72-055843.1",,1237679340569821246,"4388-55536-0691",37.240526,-5.978639,2009.0027,3,19.241,0.059,17.222,0.005,16.274,0.004,15.84,0.004,15.46,0.009,0.10595,-3,-1,0
1,+,3,"J022831.74-055941.8",,1237679340569756486,"4388-55536-0693",37.132287,-5.994953,2009.0027,3,24.313,4.012,22.443,0.374,20.859,0.155,19.501,0.067,18.959,0.189,0.68788,,,0
1,+,6,"J022846.19-055645.6",,1237679340569756359,"4388-55536-0687",37.192462,-5.946017,2009.0027,3,23.757,0.855,22.502,0.11,22.405,0.16,22.242,0.189,21.225,0.34,0.2888,,,4
1,+,3,"J022804.68-055837.5",,1237679340569690975,"4388-55536-0647",37.019524,-5.977106,2009.0027,3,25.544,2.708,22.345,0.314,20.672,0.122,19.577,0.067,19.265,0.241,0.71927,,,0
1,+,3,"J022828.13-055544.7",,1237679439889171105,"4388-55536-0685",37.117246,-5.929082,2009.0436,3,26.216,0.503,22.66,0.165,21.228,0.065,20.081,0.035,19.513,0.072,0.55457,,,0
1,+,3,"J022655.98-060111.8",,1237679340569559663,"4388-55536-0611",36.733289,-6.019967,2009.0027,3,22.153,0.331,21.953,0.093,21.257,0.082,21.193,0.115,20.765,0.307,0.71591,,,0
1,+,3,"J022732.80-055752.2",,1237679340569624823,"4388-55536-0612",36.886691,-5.964506,2009.0027,3,20.634,0.193,19.02,0.018,17.574,0.009,17.008,0.008,16.668,0.022,0.23188,-3,8,0
1,+,3,"J022635.27-060232.1",,1237679340569559427,"4388-55536-0618",36.646958,-6.042272,2009.0027,3,22.926,0.956,20.779,0.052,19.112,0.021,18.463,0.018,17.989,0.045,0.34064,-7,3,0
1,+,3,"J022745.62-055710.8",,1237679439889105009,"4388-55536-0648",36.940109,-5.95302,2009.0436,3,21.082,0.174,19.147,0.016,17.651,0.007,17.106,0.007,16.697,0.013,0.23112,1,-3,0
1,+,3,"J022735.52-055540.1",,1237679439889105315,"4388-55536-0649",36.898008,-5.927806,2009.0436,3,25.31,1.104,21.969,0.103,20.42,0.039,19.558,0.027,19.169,0.062,0.49682,,,0
1,+,6,"J022754.57-055301.6",,1237679439889105170,"4388-55536-0654",36.977379,-5.883779,2009.0436,3,20.623,0.063,20.214,0.019,19.932,0.019,19.904,0.025,19.735,0.065,1.02509,2,5,0
1,+,3,"J022732.81-055257.1",,1237679439889105060,"4388-55536-0620",36.886707,-5.882532,2009.0436,3,23.327,0.975,20.781,0.049,19.02,0.016,18.365,0.014,17.948,0.029,0.34887,4,4,0
1,+,3,"J022805.36-055121.8",,1237679439889170749,"4387-55534-0092",37.022351,-5.856074,2009.0436,3,21.453,0.116,21.014,0.034,20.991,0.043,20.635,0.045,20.3,0.108,0.7767,-6,-8,0
1,+,3,"J022753.22-054711.3",,1237679439889105541,"4388-55536-0644",36.971752,-5.786482,2009.0436,3,22.424,0.729,20.597,0.062,18.919,0.022,18.322,0.019,17.908,0.042,0.3383,-6,-1,0
1,+,3,"J022759.16-054552.5",,1237679439889170648,"4388-55536-0646",36.996536,-5.764602,2009.0436,3,21.533,0.246,19.968,0.028,18.418,0.012,17.864,0.011,17.518,0.023,0.29797,0,6,0
1,+,3,"J022715.27-054959.3",,1237679439889039988,"4388-55536-0614",36.813656,-5.833148,2009.0436,3,22.866,0.865,20.92,0.07,19.114,0.022,18.512,0.019,18.148,0.042,0.33905,-2,-3,0
1,+,6,"J022734.62-054743.2",,1237679439889104994,"4388-55536-0645",36.894287,-5.795337,2009.0436,3,21.017,0.083,19.883,0.016,19.763,0.017,19.787,0.023,19.693,0.061,2.87051,-5,-1,0
1,+,3,"J022738.72-054615.4",,1237679439889105694,"4388-55536-0641",36.911349,-5.770952,2009.0436,3,23.435,1.27,22.715,0.299,20.732,0.077,19.472,0.037,18.91,0.074,0.62702,,,0
1,+,3,"J022747.73-054253.7",,1237679341106561525,"4388-55536-0642",36.9489,-5.714938,2009.0027,3,23.363,0.957,21.071,0.057,19.298,0.021,18.647,0.018,18.216,0.039,0.29812,4,-1,0
1,+,3,"J022853.62-055632.4",,1237679340569821190,"4388-55536-0692",37.223431,-5.94234,2009.0027,3,24.289,2.355,20.304,0.035,18.653,0.015,18.077,0.013,17.674,0.035,0.2998,-28,-31,0
1,+,3,"J022918.88-055314.2",,1237679439889301715,"4388-55536-0726",37.328682,-5.887294,2009.0436,3,23.074,1.137,19.675,0.026,18.059,0.01,17.488,0.009,17.138,0.02,0.29161,0,7,0
1,+,6,"J022858.36-055358.0",,1237679439889236210,"4388-55536-0697",37.243196,-5.899468,2009.0436,3,21.383,0.115,21.327,0.042,20.846,0.036,20.641,0.042,20.598,0.13,1.46119,-7,2,0
1,+,3,"J022928.56-055320.7",,1237679439889301731,"4388-55536-0724",37.369012,-5.889086,2009.0436,3,21.816,0.43,19.753,0.03,18.198,0.012,17.634,0.011,17.238,0.024,0.29512,0,6,0
1,+,3,"J022846.07-055015.8",,1237679439889236397,"4388-55536-0684",37.191981,-5.837744,2009.0436,3,23.975,1.39,21.278,0.068,19.384,0.02,18.727,0.017,18.344,0.037,0.4176,1,-4,0
1,,3,"J022830.19-054934.6",,1237679439889170697,"4388-55536-0699",37.125826,-5.826287,2009.0436,3,23.169,0.945,20.333,0.036,18.738,0.014,18.161,0.013,17.804,0.028,0.29924,-5,-12,0
1,+,3,"J022907.54-054221.9",,1237679341106692725,"4388-55536-0733",37.281446,-5.706085,2009.0027,3,25.574,1.004,22.632,0.174,20.703,0.05,19.88,0.04,19.35,0.085,0.5005,,,0
1,+,3,"J022901.20-054119.5",,1237679341106692653,"4387-55534-0047",37.255031,-5.688772,2009.0027,3,22.377,0.398,21.869,0.099,21.751,0.135,21.018,0.116,21.765,0.697,0.95767,,,0
1,+,3,"J022955.57-054319.6",,1237679439889367300,"4388-55536-0772",37.481571,-5.722111,2009.0436,3,22.149,0.494,20.132,0.036,18.436,0.013,17.828,0.011,17.514,0.026,0.35713,-1,-3,0
1,+,3,"J022936.25-054442.5",,1237679439889301827,"4386-55540-0444",37.401064,-5.745142,2009.0436,3,21.215,0.105,21.16,0.041,20.887,0.042,20.521,0.044,20.544,0.14,0.44711,7,0,0
1,+,3,"J023010.80-054301.7",,1237679439889368144,"4388-55536-0763",37.544998,-5.717149,2009.0436,3,25.144,1.46,23.713,0.541,21.343,0.101,19.971,0.045,19.684,0.111,0.62247,,,0
1,,3,"J023008.63-054038.7",,1237679341106823668,"4386-55540-0445",37.535986,-5.677428,2009.0027,3,22.55,0.56,21.913,0.121,20.46,0.054,19.519,0.039,19.174,0.094,0.49807,,,0
1,+,3,"J023005.48-054059.4",,1237679341106823259,"4388-55536-0770",37.522849,-5.683184,2009.0027,3,20.895,0.194,18.673,0.013,17.425,0.007,16.883,0.007,16.53,0.015,0.19296,-6,2,0
1,+,3,"J022918.38-054258.1",,1237679341106692858,"4388-55536-0725",37.32662,-5.716147,2009.0027,3,22.356,0.434,21.152,0.057,20.995,0.076,20.704,0.095,21.134,0.472,0.97272,,,0
1,+,3,"J022926.07-054231.2",,1237679341106758442,"4388-55536-0721",37.358635,-5.708666,2009.0027,3,27.035,0.513,22.257,0.21,20.639,0.083,19.402,0.044,18.833,0.092,0.686,,,0
1,+,3,"J022909.71-054013.1",,1237679341106692333,"4388-55536-0728",37.290464,-5.670331,2009.0027,3,23.101,1.024,20.428,0.041,18.761,0.016,18.155,0.015,17.754,0.033,0.33875,0,-9,0
1,+,3,"J022944.93-054031.3",,1237679341106758252,"4388-55536-0723",37.437218,-5.675375,2009.0027,3,25.201,1.813,21.981,0.14,20.14,0.046,19.297,0.035,18.831,0.079,0.48237,,,0
1,+,3,"J022939.27-053826.0",,1237679341106757757,"4388-55536-0730",37.413628,-5.640567,2009.0027,3,19.238,0.053,17.376,0.006,16.441,0.004,16.015,0.004,15.693,0.009,0.08701,-3,0,0
1,+,3,"J022933.78-053729.1",,1237679341106758139,"4386-55540-0442",37.390754,-5.624758,2009.0027,3,21.981,0.221,22.867,0.179,22.108,0.137,22.004,0.204,21.418,0.385,0.9879,,,0
1,+,3,"J022852.75-054040.2",,1237679341106692310,"4388-55536-0688",37.219805,-5.677847,2009.0027,3,22.863,0.624,20.658,0.038,19.033,0.015,18.4,0.014,18.037,0.032,0.2994,-3,-34,0
1,+,3,"J022829.33-054033.5",,1237679341106626703,"4388-55536-0694",37.122244,-5.675977,2009.0027,3,22.321,0.501,21.21,0.076,19.413,0.026,18.77,0.023,18.379,0.055,0.33747,14,-11,0
1,+,3,"J022831.38-054014.8",,1237679341106627156,"4387-55534-0051",37.130775,-5.670797,2009.0027,3,26.689,0.656,22.316,0.219,20.449,0.068,19.29,0.039,18.946,0.1,0.62321,19,1,0
1,+,3,"J022805.19-053931.0",,1237679341106561704,"4388-55536-0653",37.021662,-5.658615,2009.0027,3,24.114,1.812,21.883,0.135,19.947,0.041,19.078,0.03,18.638,0.068,0.44146,-6,-4,0
1,+,3,"J022802.23-053753.6",,1237679341106561669,"4388-55536-0650",37.00933,-5.631568,2009.0027,3,24.908,1.667,21.612,0.094,19.601,0.027,18.97,0.024,18.609,0.056,0.38379,-4,-1,0
1,,3,"J022815.68-053537.7",,1237679341106626753,"4388-55536-0682",37.065332,-5.593824,2009.0027,3,26.902,0.418,20.749,0.047,18.966,0.017,18.353,0.015,18.041,0.037,0.34732,0,-2,0
1,+,3,"J022808.56-053541.1",,1237679341106626658,"4388-55536-0658",37.035675,-5.594765,2009.0027,3,20.147,0.142,17.936,0.01,16.698,0.006,16.19,0.006,15.853,0.012,0.19118,-8,0,0
1,+,3,"J022807.80-053514.8",,1237679341106626654,"4387-55534-0093",37.032536,-5.587467,2009.0027,3,21.526,0.273,19.17,0.016,17.864,0.009,17.335,0.009,16.91,0.018,0.19293,-2,0,0
1,+,3,"J022939.87-053154.1",,1237679341106758218,"4388-55536-0757",37.416136,-5.531697,2009.0027,3,26.419,0.734,21.741,0.112,20.369,0.054,19.403,0.037,18.975,0.085,0.59355,-40,-4,0
1,+,3,"J022913.69-053344.1",,1237679341106692831,"4388-55536-0729",37.307047,-5.562269,2009.0027,3,26.08,0.674,21.682,0.079,20.227,0.035,19.474,0.029,19.069,0.065,0.48186,-40,-18,0
1,,3,"J022916.03-053124.6",,1237679341106692350,"4388-55536-0720",37.316808,-5.523521,2009.0027,3,21.87,0.303,20.454,0.036,18.869,0.015,18.244,0.014,17.906,0.032,0.29592,7,-1,0
1,+,3,"J022909.94-053209.7",,1237679341106692337,"4388-55536-0719",37.291445,-5.536035,2009.0027,3,23.54,1.461,20.299,0.038,18.691,0.016,18.081,0.015,17.697,0.033,0.2988,-3,-3,0
1,+,6,"J022842.20-053527.3",,1237679341106626841,"4388-55536-0683",37.175851,-5.590939,2009.0027,3,21.13,0.099,20.667,0.029,20.494,0.034,20.583,0.054,20.119,0.121,0.78622,0,-11,0
1,+,3,"J022837.83-053136.2",,1237679341106627252,"4388-55536-0681",37.157655,-5.526728,2009.0027,3,22.507,0.532,21.672,0.109,19.937,0.039,19.068,0.029,18.601,0.063,0.50117,-13,11,0
