OzDES,RAJ2000,DEJ2000,z,Flag,types
"OzDES_010130",52.743458,-28.880472,0.10771,4,"BrightGalaxy"
"OzDES_001624",52.755875,-28.882778,0.24747,4,"Photo-z"
"OzDES_010133",52.773375,-28.86225,0.77114,4,"LRG"
"OzDES_010139",52.76825,-28.863,0.12828,4,"BrightGalaxy"
"OzDES_010141",52.776042,-28.85425,0.28212,4,"BrightGalaxy"
"OzDES_011102",52.714625,-28.904111,0.149,4,"BrightGalaxy"
"OzDES_001621",52.713,-28.872667,0.76284,3,"Photo-z"
"OzDES_001616",52.668292,-28.889111,0.1274,4,"Photo-z"
"OzDES_009782",52.681125,-28.8855,-6.0E-5,6,"AGN_reverberation"
"OzDES_001620",52.688792,-28.880889,0.28119,4,"Photo-z"
"OzDES_009802",52.685375,-28.873889,0.15175,4,"BrightGalaxy"
"OzDES_001619",52.688375,-28.864028,0.37946,4,"Photo-z"
"OzDES_001617",52.673333,-28.863444,0.14781,4,"Photo-z"
"OzDES_010136",52.743667,-28.866833,-3.0E-5,6,"BrightGalaxy"
"OzDES_010147",52.748042,-28.831972,-1.1E-4,3,"RadioGalaxy"
"OzDES_010140",52.837333,-28.851611,0.76614,3,"ELG"
"OzDES_010144",52.844875,-28.849944,1.7E-4,6,"BrightGalaxy"
"OzDES_010164",52.818292,-28.806639,0.61766,3,"LRG"
"OzDES_010157",52.875542,-28.818833,0.86078,4,"ELG"
"OzDES_010159",52.879125,-28.812917,0.0,6,"RadioGalaxy"
"OzDES_010168",52.907083,-28.802222,0.86187,4,"AGN_monitoring"
"OzDES_010176",52.844625,-28.787444,0.1643,4,"RadioGalaxy"
"OzDES_001628",52.843167,-28.785111,0.42427,4,"Photo-z"
"OzDES_010149",52.764083,-28.826056,0.37565,4,"AGN_reverberation"
"OzDES_010160",52.780167,-28.814417,0.76221,4,"LRG"
"OzDES_010166",52.802167,-28.814917,0.10934,4,"RadioGalaxy"
"OzDES_010167",52.803875,-28.806306,0.76668,4,"LRG"
"OzDES_010169",52.791833,-28.799861,0.76271,3,"ELG"
"OzDES_010173",52.745125,-28.7975,-4.0E-5,6,"BrightGalaxy"
"OzDES_010171",52.756583,-28.798639,0.59898,3,"LRG"
"OzDES_010175",52.792083,-28.785639,0.7644,3,"LRG"
"OzDES_010183",52.792167,-28.777528,-1.4E-4,6,"BrightGalaxy"
"OzDES_010178",52.760917,-28.77975,0.33649,4,"RadioGalaxy"
"OzDES_010191",52.808375,-28.785778,0.13973,4,"RadioGalaxy"
"OzDES_001563",52.837583,-28.744167,0.7692,4,"Photo-z"
"OzDES_010196",52.798,-28.741889,0.86119,3,"RadioGalaxy"
"OzDES_009801",52.657375,-28.843417,0.15015,4,"BrightGalaxy"
"OzDES_001614",52.60875,-28.839389,0.15909,4,"Photo-z"
"OzDES_009795",52.615833,-28.832056,0.31518,4,"RadioGalaxy"
"OzDES_009798",52.643167,-28.832944,0.1498,4,"BrightGalaxy"
"OzDES_001615",52.661458,-28.825917,0.14862,4,"Photo-z"
"OzDES_009803",52.654792,-28.814167,0.612,4,"RadioGalaxy"
"OzDES_002344",52.711333,-28.818306,0.00115,6,"FStar"
"OzDES_009805",52.66625,-28.810417,0.61072,3,"LRG"
"OzDES_001618",52.679708,-28.804472,-2.9E-4,6,"Photo-z"
"OzDES_009804",52.609083,-28.816833,-1.5E-4,6,"BrightGalaxy"
"OzDES_001612",52.586667,-28.821944,0.1089,4,"Photo-z"
"OzDES_009817",52.630125,-28.803583,0.07019,4,"RadioGalaxy"
"OzDES_009813",52.567958,-28.806333,-3.0E-4,6,"BrightGalaxy"
"OzDES_009818",52.605917,-28.785639,0.32733,4,"RadioGalaxy"
"OzDES_001613",52.607375,-28.773917,0.32777,4,"Photo-z,RadioGalaxy"
"OzDES_009824",52.621125,-28.774167,1.03393,4,"ELG"
"OzDES_009834",52.654167,-28.739722,0.61007,3,"LRG"
"OzDES_001553",52.64375,-28.739361,0.34594,4,"Photo-z"
"OzDES_001622",52.734125,-28.793222,0.37077,4,"Photo-z"
"OzDES_009815",52.738833,-28.793722,1.3343,4,"AGN_monitoring"
"OzDES_001623",52.740958,-28.77175,0.83267,3,"Photo-z"
"OzDES_010250",52.74425,-28.726694,-4.4E-4,6,"BrightGalaxy"
"OzDES_001558",52.7325,-28.726639,0.2813,3,"Photo-z"
"OzDES_001561",52.757333,-28.731361,0.42446,3,"Photo-z"
"OzDES_009831",52.689125,-28.754778,-4.6E-4,3,"BrightGalaxy"
"OzDES_001556",52.712583,-28.728667,0.06988,4,"Photo-z"
"OzDES_009844",52.657375,-28.721167,0.69663,3,"LRG"
"OzDES_009856",52.68975,-28.697306,1.12051,4,"AGN_monitoring"
"OzDES_010209",52.743042,-28.705,1.60645,3,"AGN_reverberation"
"OzDES_009863",52.731417,-28.69,-2.0E-5,6,"RadioGalaxy"
"OzDES_001562",52.740125,-28.659833,0.27968,4,"Photo-z"
"OzDES_009893",52.735417,-28.641306,0.13906,4,"RadioGalaxy"
"OzDES_008176",53.076375,-28.955306,0.0,3,"AGN_reverberation"
"OzDES_010126",53.083458,-28.895389,1.26789,4,"AGN_monitoring"
"OzDES_001635",53.018917,-28.877722,0.16344,4,"Photo-z"
"OzDES_010129",53.015625,-28.879417,0.76818,4,"AGN_reverberation"
"OzDES_010132",53.043417,-28.876889,0.68417,4,"LRG"
"OzDES_010135",53.041708,-28.868444,-2.5E-4,6,"BrightGalaxy"
"OzDES_010131",53.084833,-28.875722,0.79912,3,"LRG"
"OzDES_001637",53.081542,-28.865667,-4.0E-5,4,"Photo-z"
"OzDES_010137",53.111,-28.860417,0.8635,4,"ELG"
"OzDES_001636",53.044667,-28.842806,0.18189,4,"Photo-z"
"OzDES_010163",53.088667,-28.804972,0.34479,3,"RadioGalaxy"
"OzDES_010143",53.179792,-28.846972,0.7025,3,"RedMaGiC"
"OzDES_010142",53.152833,-28.850556,0.70164,3,"LRG"
"OzDES_001639",53.171708,-28.843639,0.76208,3,"Photo-z"
"OzDES_010161",53.231833,-28.812778,0.28131,4,"RadioGalaxy"
"OzDES_000731",53.238083,-28.806222,0.87158,4,"Photo-z"
"OzDES_010165",53.196042,-28.80625,0.79514,3,"RedMaGiC"
"OzDES_010172",53.167,-28.795778,0.11852,4,"BrightGalaxy"
"OzDES_010170",53.127625,-28.797333,0.86176,4,"AGN_monitoring"
"OzDES_010182",53.120208,-28.777667,0.68425,4,"AGN_reverberation"
"OzDES_010134",53.009333,-28.861333,0.75414,3,"LRG"
"OzDES_010138",52.991083,-28.856972,0.91543,3,"LRG"
"OzDES_010155",53.017,-28.822861,0.75425,3,"ELG"
"OzDES_010150",53.002667,-28.823889,4.5E-4,6,"BrightGalaxy"
"OzDES_010177",53.053375,-28.826944,-6.0E-5,3,"AGN_reverberation"
"OzDES_010153",52.935542,-28.820694,0.53735,4,"AGN_reverberation"
"OzDES_001632",52.981667,-28.809722,0.56522,3,"Photo-z"
"OzDES_010179",52.979208,-28.7835,0.67074,3,"LRG"
"OzDES_010195",53.032,-28.764528,0.06966,4,"RadioGalaxy"
"OzDES_010187",52.973542,-28.762528,-2.7E-4,3,"BrightGalaxy"
"OzDES_001638",53.085458,-28.794333,0.46115,4,"Photo-z"
"OzDES_010189",53.064375,-28.756028,0.68243,4,"LRG"
"OzDES_010202",53.155958,-28.722556,1.30726,4,"AGN_monitoring"
"OzDES_001574",53.119542,-28.707944,0.25092,4,"Photo-z"
"OzDES_010214",53.113958,-28.699444,0.17114,4,"BrightGalaxy"
"OzDES_001569",53.043375,-28.731639,0.68633,4,"Photo-z"
"OzDES_010201",53.047583,-28.723333,1.23818,4,"AGN_monitoring"
"OzDES_001572",53.068208,-28.732972,0.91092,4,"Photo-z"
"OzDES_001997",53.049125,-28.715861,1.74607,4,"AGN_monitoring,AGN_reverberation"
"OzDES_001568",53.027958,-28.690083,0.55633,3,"Photo-z"
"OzDES_010217",53.100375,-28.693639,0.21536,4,"RadioGalaxy"
"OzDES_010233",53.10125,-28.669806,0.60982,4,"RadioGalaxy"
"OzDES_010227",53.050708,-28.670972,0.55748,4,"RadioGalaxy"
"OzDES_001573",53.087792,-28.669778,0.17645,4,"Photo-z"
"OzDES_010190",53.241125,-28.755806,0.70044,4,"RadioGalaxy"
"OzDES_010188",53.239083,-28.756194,-4.0E-4,3,"RadioGalaxy"
"OzDES_010254",53.245583,-28.743056,0.33263,4,"RadioGalaxy"
"OzDES_000681",53.301083,-28.728028,0.39813,4,"Photo-z,RadioGalaxy"
"OzDES_010211",53.306875,-28.718472,0.24113,4,"RadioGalaxy"
"OzDES_001579",53.331125,-28.710889,0.16872,4,"Photo-z"
"OzDES_010203",53.282958,-28.723722,0.25554,4,"RadioGalaxy"
"OzDES_000675",53.234875,-28.721556,0.38688,3,"Photo-z"
"OzDES_000677",53.247625,-28.720806,1.0E-5,4,"Photo-z"
"OzDES_010208",53.194,-28.713806,0.31603,4,"RadioGalaxy"
"OzDES_002510",53.224042,-28.683861,-1.3E-4,6,"Tertiary"
"OzDES_002357",53.252542,-28.692833,-3.7E-4,6,"FStar"
"OzDES_000680",53.282792,-28.666556,0.36787,4,"Photo-z"
"OzDES_010221",53.258875,-28.675667,0.59793,4,"RadioGalaxy"
"OzDES_010234",53.221708,-28.675,0.06614,4,"BrightGalaxy"
"OzDES_001575",53.261792,-28.663528,0.21584,4,"Photo-z"
"OzDES_001576",53.266125,-28.662083,0.24975,4,"Photo-z"
"OzDES_000676",53.242583,-28.649917,0.49657,3,"Photo-z"
"OzDES_010212",53.344417,-28.698667,2.34975,3,"AGN_reverberation"
"OzDES_001580",53.365125,-28.671306,0.19037,4,"Photo-z"
"OzDES_010220",53.34375,-28.675361,0.46358,3,"RadioGalaxy"
"OzDES_010222",53.342208,-28.675028,1.12837,3,"RadioGalaxy"
"OzDES_001578",53.314792,-28.675,0.39546,4,"Photo-z"
"OzDES_000027",53.406292,-28.646333,3.0E-5,6,"Tertiary"
"OzDES_010238",53.3785,-28.643944,0.14264,4,"BrightGalaxy"
"OzDES_000685",53.398375,-28.619806,0.92957,3,"Photo-z"
"OzDES_000682",53.3015,-28.650028,0.61469,4,"Photo-z"
"OzDES_010235",53.29175,-28.652556,1.08607,3,"RadioGalaxy"
"OzDES_000014",53.321167,-28.619778,-5.0E-5,6,"Tertiary"
"OzDES_010240",53.290792,-28.636167,1.18288,3,"RadioGalaxy"
"OzDES_000679",53.281167,-28.632333,0.33334,4,"Photo-z"
"OzDES_000683",53.3075,-28.620944,0.5267,4,"Photo-z"
"OzDES_010272",53.361125,-28.569389,0.14859,4,"RadioGalaxy"
"OzDES_010236",53.176792,-28.647194,0.99841,3,"ClusterGalaxy"
"OzDES_002511",53.2395,-28.649861,-1.5E-4,6,"Tertiary"
"OzDES_000678",53.254417,-28.636333,0.36788,4,"Photo-z"
"OzDES_010246",53.176167,-28.630444,0.76889,4,"RadioGalaxy"
"OzDES_010247",53.155375,-28.635194,0.34557,4,"RadioGalaxy"
"OzDES_010248",53.137417,-28.634083,6.0E-5,6,"BrightGalaxy"
"OzDES_010270",53.203,-28.577583,0.06955,4,"RadioGalaxy"
"OzDES_010267",53.248417,-28.582222,0.96651,4,"AGN_monitoring"
"OzDES_010271",53.296833,-28.570111,0.00147,6,"BrightGalaxy"
"OzDES_001509",53.231542,-28.539583,0.22313,4,"Photo-z"
"OzDES_010286",53.202167,-28.539306,1.8E-4,6,"BrightGalaxy"
"OzDES_002526",53.20125,-28.534083,6.3E-4,6,"Tertiary"
"OzDES_001984",53.224417,-28.527611,1.50831,4,"AGN_monitoring,AGN_reverberation"
"OzDES_010295",53.214083,-28.523194,0.16288,4,"BrightGalaxy"
"OzDES_010291",53.263333,-28.529583,0.06177,4,"BrightGalaxy"
"OzDES_010302",53.292917,-28.497583,0.26049,4,"BrightGalaxy"
"OzDES_002531",53.264417,-28.498444,6.9E-4,6,"Tertiary"
"OzDES_010185",52.879833,-28.765917,0.68482,4,"AGN_monitoring"
"OzDES_001566",52.958208,-28.709694,0.55571,4,"Photo-z"
"OzDES_010197",52.864417,-28.736167,0.22992,4,"RadioGalaxy"
"OzDES_010205",52.867042,-28.720556,-5.0E-5,6,"BrightGalaxy"
"OzDES_010210",52.877125,-28.708333,0.18085,4,"RadioGalaxy"
"OzDES_010207",52.885167,-28.71125,0.84947,3,"ClusterGalaxy"
"OzDES_010200",52.853792,-28.725417,0.80287,3,"LRG"
"OzDES_010213",52.90875,-28.713833,0.18137,4,"RadioGalaxy"
"OzDES_010223",52.932333,-28.678639,0.08255,4,"BrightGalaxy"
"OzDES_001565",52.929917,-28.669472,0.59577,4,"Photo-z"
"OzDES_010225",52.884375,-28.676167,-1.0E-5,6,"BrightGalaxy"
"OzDES_010224",52.872,-28.669778,0.89572,3,"AGN_reverberation"
"OzDES_010229",53.0135,-28.667528,0.79983,4,"LRG"
"OzDES_010232",53.0255,-28.661472,0.68391,4,"ClusterGalaxy"
"OzDES_001567",52.972542,-28.682111,0.07054,4,"Photo-z"
"OzDES_010219",52.98575,-28.680556,0.77052,3,"LRG"
"OzDES_010231",52.982333,-28.667806,0.18343,4,"RadioGalaxy"
"OzDES_001570",53.049917,-28.6535,0.33233,4,"Photo-z"
"OzDES_001571",53.069708,-28.636167,0.49454,4,"Photo-z"
"OzDES_010257",53.055667,-28.605833,1.49796,4,"AGN_monitoring"
"OzDES_010263",53.051708,-28.598056,7.0E-5,6,"BrightGalaxy"
"OzDES_010268",52.998792,-28.578417,5.2E-4,6,"BrightGalaxy"
"OzDES_001564",52.865667,-28.658889,0.56695,4,"Photo-z"
"OzDES_010255",52.847583,-28.615444,0.79984,4,"ELG"
"OzDES_010251",52.875417,-28.6145,1.41293,3,"RadioGalaxy"
"OzDES_010237",52.804708,-28.642333,0.68411,4,"LRG"
"OzDES_010245",52.796458,-28.639333,0.07975,4,"RadioGalaxy"
"OzDES_001559",52.799042,-28.637694,0.68764,4,"Photo-z"
"OzDES_010249",52.798833,-28.622639,0.68409,4,"RadioGalaxy"
"OzDES_001560",52.766708,-28.636306,0.28127,4,"Photo-z"
"OzDES_010243",52.743167,-28.638972,2.2E-4,6,"BrightGalaxy"
"OzDES_010260",52.884,-28.598472,1.0E-4,6,"BrightGalaxy"
"OzDES_001502",52.880958,-28.575278,0.11966,4,"Photo-z"
"OzDES_010269",52.924042,-28.5735,0.75434,4,"LRG"
"OzDES_010278",52.910542,-28.546389,0.13946,3,"BrightGalaxy"
"OzDES_010293",52.951083,-28.517611,0.68312,3,"LRG"
"OzDES_010273",52.861833,-28.560056,0.69081,3,"LRG"
"OzDES_010280",52.903625,-28.5455,0.26218,4,"BrightGalaxy"
"OzDES_001500",52.871917,-28.537972,0.31384,4,"Photo-z"
"OzDES_010284",52.85975,-28.538056,-2.0E-4,6,"BrightGalaxy"
"OzDES_001501",52.881833,-28.526556,0.27709,4,"Photo-z"
"OzDES_010290",52.913792,-28.523333,0.9884,4,"LRG"
"OzDES_001503",52.9235,-28.50375,0.69263,4,"Photo-z"
"OzDES_010305",52.905083,-28.469722,0.95286,3,"ELG"
"OzDES_001506",53.111917,-28.571528,0.7732,4,"Photo-z"
"OzDES_001507",53.139292,-28.536083,0.24896,4,"Photo-z"
"OzDES_002348",53.040292,-28.563611,7.1E-4,6,"FStar"
"OzDES_010281",53.042708,-28.553,0.12846,4,"BrightGalaxy"
"OzDES_010275",53.054667,-28.557667,0.75822,4,"LRG"
"OzDES_010276",53.067583,-28.549222,0.77282,4,"RadioGalaxy"
"OzDES_010292",53.056,-28.522528,0.25653,4,"RadioGalaxy"
"OzDES_010285",53.034167,-28.531222,0.85699,3,"ELG"
"OzDES_001505",53.099083,-28.521389,0.28076,4,"Photo-z"
"OzDES_010294",53.190833,-28.52075,0.21136,4,"RadioGalaxy"
"OzDES_010298",53.203583,-28.514528,0.14806,4,"RadioGalaxy"
"OzDES_002356",53.164625,-28.496778,0.0,6,"FStar"
"OzDES_010301",53.141583,-28.503306,0.67857,3,"LRG"
"OzDES_010306",53.159,-28.476611,0.26088,4,"BrightGalaxy"
"OzDES_001511",53.255875,-28.464917,0.61821,4,"Photo-z"
"OzDES_001510",53.251625,-28.452,0.27757,4,"Photo-z"
"OzDES_010311",53.218708,-28.448028,0.73755,3,"LRG"
"OzDES_001508",53.152833,-28.463694,0.25705,4,"Photo-z"
"OzDES_010308",53.16175,-28.463694,0.75452,3,"RadioGalaxy"
"OzDES_010310",53.002208,-28.460194,-1.5E-4,6,"BrightGalaxy"
"OzDES_001504",53.04925,-28.451417,0.27131,4,"Photo-z"
"OzDES_010314",52.99075,-28.436278,1.05546,3,"RadioGalaxy"
"OzDES_010322",52.99375,-28.411972,0.21579,4,"AGN_reverberation"
"OzDES_010316",53.063042,-28.438278,0.68207,3,"LRG"
"OzDES_010317",53.064417,-28.428972,0.83736,3,"LRG"
"OzDES_010323",53.066083,-28.413833,3.1E-4,6,"BrightGalaxy"
"OzDES_001437",53.068167,-28.406111,0.23069,4,"Photo-z"
"OzDES_000029",53.077833,-28.404444,1.0E-4,6,"Tertiary"
"OzDES_002355",53.159458,-28.378083,0.0011,6,"FStar"
"OzDES_010337",53.107917,-28.369028,1.89829,4,"AGN_monitoring"
"OzDES_010351",53.130958,-28.337139,-3.0E-5,6,"BrightGalaxy"
"OzDES_010331",53.053583,-28.384028,1.2E-4,6,"BrightGalaxy"
"OzDES_001436",53.020667,-28.383417,0.68781,3,"Photo-z"
"OzDES_010332",53.087417,-28.374306,0.77113,3,"ELG"
"OzDES_010353",53.092125,-28.333806,0.62309,4,"RadioGalaxy"
"OzDES_001438",53.081708,-28.33575,0.3113,4,"Photo-z"
"OzDES_011099",52.431167,-28.902417,0.19769,4,"BrightGalaxy"
"OzDES_001605",52.422375,-28.903056,0.19811,3,"Photo-z"
"OzDES_001604",52.411583,-28.876111,0.07605,4,"Photo-z"
"OzDES_001606",52.436208,-28.860833,0.16176,4,"Photo-z"
"OzDES_011098",52.331458,-28.913389,0.91543,3,"ELG"
"OzDES_001598",52.301625,-28.891333,0.24663,4,"Photo-z"
"OzDES_001601",52.333375,-28.86725,0.22112,4,"Photo-z"
"OzDES_001603",52.394292,-28.836,0.37823,3,"Photo-z"
"OzDES_001602",52.38175,-28.835778,0.23685,4,"Photo-z"
"OzDES_009790",52.479375,-28.862944,0.15547,4,"BrightGalaxy"
"OzDES_001607",52.441458,-28.846417,0.29923,4,"Photo-z"
"OzDES_009796",52.484208,-28.823667,0.9412,4,"ELG"
"OzDES_009812",52.5235,-28.805306,0.37124,3,"LRG"
"OzDES_009810",52.50375,-28.806278,0.3713,3,"ELG"
"OzDES_009794",52.416542,-28.831222,2.18803,4,"AGN_monitoring"
"OzDES_009821",52.484083,-28.7785,0.03687,4,"BrightGalaxy"
"OzDES_009783",52.268292,-28.860444,0.90864,4,"RadioGalaxy"
"OzDES_009807",52.363958,-28.816639,2.0E-5,6,"BrightGalaxy"
"OzDES_009819",52.352,-28.791889,0.21772,4,"RadioGalaxy"
"OzDES_001599",52.3175,-28.816222,0.27619,4,"Photo-z"
"OzDES_009822",52.324542,-28.784722,0.43061,3,"RadioGalaxy"
"OzDES_001600",52.329333,-28.776361,0.42717,4,"Photo-z"
"OzDES_009800",52.253667,-28.820694,0.7995,3,"RedMaGiC"
"OzDES_001594",52.2435,-28.820361,0.43259,3,"Photo-z"
"OzDES_001597",52.272167,-28.814944,0.29805,4,"Photo-z"
"OzDES_009811",52.288292,-28.807194,0.54641,4,"ClusterGalaxy"
"OzDES_001596",52.281708,-28.795028,0.18163,4,"Photo-z"
"OzDES_001593",52.267458,-28.800944,0.48107,4,"Photo-z"
"OzDES_002873",52.268167,-28.798028,0.28907,4,"SpARCS"
"OzDES_009832",52.268375,-28.749111,1.05335,3,"ELG"
"OzDES_001544",52.365625,-28.742083,0.87282,4,"Photo-z"
"OzDES_009833",52.357917,-28.743556,0.76039,3,"ELG"
"OzDES_009847",52.377667,-28.730639,0.07041,4,"BrightGalaxy"
"OzDES_001547",52.429,-28.714667,0.51492,4,"Photo-z"
"OzDES_009842",52.329417,-28.747333,0.06962,4,"BrightGalaxy"
"OzDES_009846",52.367833,-28.715944,0.74444,4,"ELG"
"OzDES_001545",52.368,-28.704417,0.07102,4,"Photo-z"
"OzDES_001542",52.310417,-28.724944,0.54128,4,"Photo-z"
"OzDES_009861",52.390917,-28.691778,0.68363,3,"RadioGalaxy"
"OzDES_009872",52.364833,-28.671,0.68377,3,"RadioGalaxy"
"OzDES_001543",52.361833,-28.668472,0.48972,4,"Photo-z"
"OzDES_009879",52.366458,-28.66525,-1.5E-4,6,"BrightGalaxy"
"OzDES_009841",52.568792,-28.783361,0.26523,3,"ELG"
"OzDES_009828",52.597042,-28.76375,3.0E-5,6,"BrightGalaxy"
"OzDES_009836",52.539083,-28.745778,0.18288,4,"BrightGalaxy"
"OzDES_009830",52.562333,-28.750944,-0.00136,3,"ELG"
"OzDES_009835",52.552417,-28.743917,0.15854,4,"BrightGalaxy"
"OzDES_009838",52.563625,-28.730556,2.71256,3,"ELG"
"OzDES_009840",52.563667,-28.729278,0.86987,3,"ELG"
"OzDES_009849",52.641708,-28.719611,0.0,6,"BrightGalaxy"
"OzDES_009850",52.62775,-28.713417,3.0E-5,6,"BrightGalaxy"
"OzDES_009851",52.629958,-28.713,0.18272,4,"BrightGalaxy"
"OzDES_009878",52.541833,-28.706722,0.07605,4,"BrightGalaxy"
"OzDES_009859",52.502958,-28.706722,0.06984,4,"RadioGalaxy"
"OzDES_009857",52.58025,-28.694194,0.83247,3,"ELG"
"OzDES_009864",52.644375,-28.688167,0.42415,4,"RadioGalaxy"
"OzDES_009866",52.642375,-28.685778,0.22166,4,"BrightGalaxy"
"OzDES_001554",52.644708,-28.646083,0.30798,4,"Photo-z"
"OzDES_001555",52.697917,-28.658639,0.34787,4,"Photo-z"
"OzDES_009887",52.698375,-28.648389,0.3359,4,"RadioGalaxy"
"OzDES_001557",52.726583,-28.627306,0.3346,4,"Photo-z"
"OzDES_009891",52.681958,-28.63175,0.7566,4,"LRG"
"OzDES_009892",52.684667,-28.630528,0.81003,3,"LRG"
"OzDES_001552",52.623917,-28.645222,0.63894,4,"Photo-z"
"OzDES_009898",52.618125,-28.636472,0.27367,3,"ELG"
"OzDES_009907",52.607542,-28.598611,0.1664,4,"RadioGalaxy"
"OzDES_009908",52.603958,-28.59425,0.85171,3,"ELG"
"OzDES_009916",52.60625,-28.587889,-2.0E-5,6,"BrightGalaxy"
"OzDES_009853",52.477542,-28.7055,-5.0E-5,3,"AGN_reverberation"
"OzDES_009873",52.479417,-28.666,0.91732,3,"ELG"
"OzDES_009882",52.533875,-28.653306,0.27513,4,"RadioGalaxy"
"OzDES_009894",52.550042,-28.624917,0.76996,3,"LRG"
"OzDES_009890",52.492458,-28.636639,0.0767,4,"BrightGalaxy"
"OzDES_001551",52.509708,-28.634222,0.27418,4,"Photo-z"
"OzDES_001550",52.491583,-28.61925,0.14841,4,"Photo-z"
"OzDES_009895",52.508417,-28.624583,0.87473,4,"ELG"
"OzDES_001549",52.435875,-28.6645,0.31705,4,"Photo-z"
"OzDES_001548",52.408542,-28.653472,0.40008,4,"Photo-z"
"OzDES_009921",52.482375,-28.577278,0.75071,4,"ELG"
"OzDES_009914",52.453792,-28.587139,3.9E-4,6,"BrightGalaxy"
"OzDES_009915",52.441292,-28.585778,0.40115,3,"RadioGalaxy"
"OzDES_001488",52.452625,-28.570861,0.77007,4,"Photo-z"
"OzDES_009901",52.549042,-28.610194,1.92586,4,"AGN_monitoring"
"OzDES_009905",52.5765,-28.597417,0.72676,4,"LRG"
"OzDES_009917",52.591542,-28.587583,3.7E-4,6,"BrightGalaxy"
"OzDES_009909",52.528792,-28.595278,-8.0E-5,6,"BrightGalaxy"
"OzDES_009918",52.531,-28.585306,0.45955,4,"RadioGalaxy"
"OzDES_009927",52.542083,-28.568361,0.92797,3,"ELG"
"OzDES_001492",52.607917,-28.575889,0.26782,4,"Photo-z,RadioGalaxy"
"OzDES_009925",52.585167,-28.566917,-2.3E-4,6,"LRG"
"OzDES_009929",52.498167,-28.565278,0.3255,4,"RadioGalaxy"
"OzDES_009931",52.514042,-28.554,0.6334,3,"LRG"
"OzDES_009935",52.537417,-28.551056,-1.2E-4,6,"BrightGalaxy"
"OzDES_001491",52.531542,-28.530528,0.07663,4,"Photo-z,RadioGalaxy"
"OzDES_009932",52.508458,-28.550778,0.6306,3,"LRG"
"OzDES_009936",52.507708,-28.54775,0.63281,4,"ClusterGalaxy"
"OzDES_009945",52.4995,-28.526611,0.0759,4,"BrightGalaxy"
"OzDES_009947",52.511625,-28.516861,0.56867,3,"LRG"
"OzDES_001493",52.584125,-28.499972,0.0594,4,"Photo-z"
"OzDES_001495",52.5645,-28.486333,0.30784,4,"Photo-z"
"OzDES_001591",52.196917,-28.785111,0.32924,4,"Photo-z"
"OzDES_009826",52.182083,-28.766139,0.59173,4,"RadioGalaxy"
"OzDES_009837",52.260333,-28.741111,1.3E-4,6,"BrightGalaxy"
"OzDES_009848",52.222792,-28.720972,0.14788,4,"BrightGalaxy"
"OzDES_009852",52.231208,-28.708694,0.67923,4,"ClusterGalaxy"
"OzDES_009862",52.233125,-28.691111,0.23718,4,"RadioGalaxy"
"OzDES_009867",52.246,-28.678556,4.0E-5,4,"AGN_reverberation"
"OzDES_001538",52.251583,-28.677722,0.26371,4,"Photo-z"
"OzDES_001534",52.144375,-28.739667,0.29895,4,"Photo-z"
"OzDES_001531",52.134958,-28.722333,0.1305,4,"Photo-z"
"OzDES_009854",52.150375,-28.702194,0.10911,4,"RadioGalaxy"
"OzDES_009875",52.244417,-28.670056,0.23669,4,"RadioGalaxy"
"OzDES_009874",52.197292,-28.671472,-4.7E-4,6,"BrightGalaxy"
"OzDES_001535",52.181417,-28.659889,0.06113,4,"Photo-z"
"OzDES_001537",52.210042,-28.643056,0.44133,4,"Photo-z"
"OzDES_009870",52.314583,-28.672972,0.43377,4,"RadioGalaxy"
"OzDES_009885",52.312083,-28.654528,3.0E-5,6,"BrightGalaxy"
"OzDES_009881",52.27825,-28.656389,0.83504,3,"ELG"
"OzDES_009880",52.339917,-28.662861,-2.9E-4,6,"BrightGalaxy"
"OzDES_009900",52.340875,-28.617833,-6.0E-5,6,"AGN_reverberation"
"OzDES_001540",52.259583,-28.645139,0.31756,4,"Photo-z"
"OzDES_001539",52.255833,-28.646222,0.31697,4,"Photo-z"
"OzDES_009886",52.226917,-28.645639,0.83355,4,"ELG"
"OzDES_009889",52.222333,-28.634472,0.23102,4,"ELG"
"OzDES_001541",52.288833,-28.620139,0.43334,4,"Photo-z"
"OzDES_009860",52.125292,-28.70025,-1.0E-5,6,"BrightGalaxy"
"OzDES_001533",52.136042,-28.658972,0.27071,4,"Photo-z"
"OzDES_001536",52.190833,-28.633028,0.19475,3,"Photo-z"
"OzDES_009899",52.189125,-28.622861,4.0E-4,6,"BrightGalaxy"
"OzDES_009888",52.14125,-28.644861,0.07164,4,"BrightGalaxy"
"OzDES_009912",52.150167,-28.619389,0.27062,4,"BrightGalaxy"
"OzDES_001532",52.138208,-28.616917,0.16081,4,"Photo-z"
"OzDES_009903",52.167708,-28.60375,0.77862,3,"ELG"
"OzDES_009896",52.070083,-28.623278,0.34587,4,"AGN_monitoring"
"OzDES_009902",52.0615,-28.612056,0.34053,4,"RadioGalaxy"
"OzDES_009919",52.142917,-28.606694,-1.6E-4,6,"BrightGalaxy"
"OzDES_009911",52.099917,-28.592167,-3.1E-4,6,"BrightGalaxy"
"OzDES_009913",52.203083,-28.589944,0.26905,3,"RadioGalaxy"
"OzDES_009933",52.288167,-28.551722,0.17849,4,"RadioGalaxy"
"OzDES_009941",52.291167,-28.542917,0.08535,3,"BrightGalaxy"
