Num,Name,RAJ2000,DEJ2000,z,f_z,imag,UmagC,e_UmagC,BmagC,e_BmagC,VmagC,e_VmagC,RmagC,e_RmagC,ImagC,e_ImagC
22474,"VVDS-J033144.41-275003.1",52.9350629,-27.8342132,1.058,2,23.0848,25.2937,0.0954,24.817,0.0635,24.5201,0.1267,23.924,0.0835,23.0848,0.0698
22315,"VVDS-J033146.68-275005.5",52.9445346,-27.8348819,0.636,2,22.9406,24.4352,0.0578,23.3869,0.0257,22.9437,0.0433,22.719,0.0322,22.9406,0.0609
69258,"VVDS-J033145.17-274949.8",52.9382152,-27.8305165,3.1534,2,23.5008,27.0095,,24.2725,0.0445,23.6323,0.0677,23.5215,0.0501,23.5008,0.0922
23666,"VVDS-J033146.65-274915.8",52.9444006,-27.8210752,0.4615,2,23.2725,25.8556,0.2218,25.0763,0.0894,24.7002,0.1353,23.7644,0.0571,23.2725,0.0653
23035,"VVDS-J033142.92-274937.6",52.9288371,-27.8271334,9.9999,0,23.6822,24.5177,0.0606,23.6542,0.0283,23.8155,0.0872,23.4838,0.0589,23.6822,0.0986
61148,"VVDS-J033220.72-275642.3",53.0863708,-27.9451059,0.7755,1,23.4578,27.0095,,26.581,0.1843,25.9514,,24.1811,0.0861,23.4578,0.0724
12712,"VVDS-J033220.23-275645.9",53.0843322,-27.9460965,0.6202,4,20.173,23.8253,0.0375,22.4491,0.0139,21.9344,0.0216,20.8222,0.0093,20.173,0.0091
12607,"VVDS-J033220.01-275628.0",53.0833857,-27.9411301,0.6164,3,20.8801,23.7424,0.0365,22.6539,0.0135,22.2431,0.0274,21.3608,0.0121,20.8801,0.015
13584,"VVDS-J033220.87-275618.1",53.0869783,-27.938368,1.0893,3,23.694,25.5342,0.1005,24.6884,0.0485,24.6058,0.112,24.2104,0.0638,23.694,0.0707
13773,"VVDS-J033221.68-275610.9",53.0903688,-27.9363621,0.7375,3,23.5544,25.9297,0.1548,25.0747,0.0602,24.7924,0.127,24.2998,0.0745,23.5544,0.106
14068,"VVDS-J033223.66-275600.7",53.098618,-27.9335477,0.4949,2,23.2854,26.6871,0.2043,24.2422,0.0324,23.7681,0.0553,23.1112,0.031,23.2854,0.0565
13097,"VVDS-J033222.23-275604.6",53.0926427,-27.9346229,0.4868,3,20.2256,23.4617,0.0327,22.2534,0.0105,21.7132,0.0179,20.7629,0.0077,20.2256,0.01
13696,"VVDS-J033222.44-275605.9",53.0935296,-27.934997,0.4903,2,23.3248,24.5094,0.1141,24.5618,0.0634,24.0817,0.1519,24.6274,0.1435,23.3248,0.1293
14408,"VVDS-J033223.18-275541.2",53.0966108,-27.9281241,0.7334,3,22.6859,24.2627,0.0467,23.6325,0.0251,23.6085,0.0597,22.9736,0.0316,22.6859,0.047
13674,"VVDS-J033219.32-275611.9",53.0805245,-27.9366445,0.7831,3,23.2323,24.7604,0.0576,23.892,0.0306,24.1103,0.0675,23.3568,0.0445,23.2323,0.0674
13859,"VVDS-J033217.29-275556.9",53.0720737,-27.932479,0.2808,3,20.6022,23.0871,0.024,21.9679,0.0084,21.3083,0.0136,20.8642,0.0082,20.6022,0.0103
14691,"VVDS-J033218.00-275529.4",53.0750091,-27.9248549,0.8233,3,22.9858,24.6019,0.0541,23.9005,0.0281,23.7706,0.0648,23.296,0.0386,22.9858,0.0489
15146,"VVDS-J033219.92-275511.6",53.0830386,-27.9199102,0.5217,3,23.6238,25.9494,0.1514,24.7516,0.0527,24.3013,0.0896,23.5718,0.048,23.6238,0.0798
111857,"VVDS-J033220.71-275501.8",53.0863072,-27.917186,1.0398,2,23.7509,27.0095,,27.3138,,25.9514,,26.1283,,23.7509,0.0767
99939,"VVDS-J033227.84-275522.4",53.116015,-27.9229106,0.5077,2,23.538,27.0095,,27.3138,,25.9514,,24.7747,0.156,23.538,0.1456
14652,"VVDS-J033227.44-275520.5",53.114356,-27.922367,9.9999,20,19.009,21.553,0.0075,20.1492,0.0026,19.6751,0.0042,19.2879,0.0029,19.009,0.0041
62853,"VVDS-J033227.09-275516.2",53.1129009,-27.9211752,3.7256,2,23.7671,27.0095,,24.2972,0.053,24.3824,0.1005,23.5405,0.0801,23.7671,0.1298
14898,"VVDS-J033225.29-275524.2",53.1054098,-27.9234007,0.9229,1,23.3432,26.4749,0.196,25.806,0.1049,25.632,0.2282,24.5509,0.0874,23.3432,0.0698
15221,"VVDS-J033228.72-275505.4",53.1196994,-27.9181826,0.66,2,23.4776,25.8177,0.1097,24.6336,0.0565,24.1743,0.1044,23.6858,0.0586,23.4776,0.078
15482,"VVDS-J033227.74-275451.8",53.115585,-27.9144137,0.9643,3,22.4546,24.3186,0.0479,23.7855,0.0321,23.4909,0.0559,23.1582,0.0373,22.4546,0.0383
15827,"VVDS-J033227.72-275441.6",53.1155267,-27.911563,0.6811,2,23.661,25.7166,0.1125,25.0978,0.0664,24.64,0.1229,23.8675,0.0619,23.661,0.0979
15438,"VVDS-J033223.04-275452.3",53.0960253,-27.9145392,0.6559,3,20.9555,22.822,0.016,22.0339,0.0074,21.908,0.0166,21.286,0.0093,20.9555,0.0132
15535,"VVDS-J033223.51-275449.4",53.0979682,-27.9137306,0.6217,4,21.8302,24.1659,0.049,23.4367,0.0212,23.0487,0.0421,22.2154,0.0199,21.8302,0.0249
14681,"VVDS-J033224.53-275442.9",53.1022457,-27.9119369,0.1232,4,18.953,21.588,0.0088,20.1115,0.0026,19.6504,0.0045,19.2791,0.0032,18.953,0.0043
15936,"VVDS-J033223.84-275434.2",53.0993695,-27.9095132,1.3991,9,23.4553,24.4444,0.0872,23.9695,0.0465,24.4071,0.1094,24.7464,0.102,23.4553,0.1298
16140,"VVDS-J033226.88-275423.4",53.1120185,-27.9065139,0.6195,3,21.0105,24.8036,0.1077,23.8741,0.0441,23.0553,0.054,21.8267,0.0203,21.0105,0.0174
92621,"VVDS-J033226.30-275405.2",53.1096045,-27.9014465,1.0491,2,21.4746,27.0095,,27.3138,,22.7565,0.0737,26.1283,0.0243,21.4746,0.029
17300,"VVDS-J033225.21-275335.0",53.1050728,-27.8930609,0.83,2,21.0559,24.4321,0.0775,22.1975,0.0301,22.886,0.0628,22.0796,0.033,21.0559,0.0202
14699,"VVDS-J033215.06-275523.0",53.0627607,-27.9230831,0.3356,3,20.6181,23.1927,0.0243,22.2062,0.0094,21.4355,0.0135,20.9508,0.0085,20.6181,0.0112
14785,"VVDS-J033214.34-275528.6",53.0597531,-27.9246225,0.6659,3,22.1912,25.8939,0.1557,24.2242,0.0386,23.525,0.0612,22.8632,0.0303,22.1912,0.0316
14942,"VVDS-J033213.30-275520.2",53.055438,-27.9222973,1.1278,2,23.661,25.4309,0.0903,24.5903,0.0455,24.5108,0.1069,24.1484,0.0782,23.661,0.089
15489,"VVDS-J033214.85-275456.1",53.0619081,-27.9156083,0.5341,2,21.9552,25.5389,0.1061,23.8182,0.0253,22.8951,0.0334,22.301,0.0192,21.9552,0.0253
14943,"VVDS-J033218.03-275507.9",53.07515,-27.918887,0.1244,3,20.0884,21.9755,0.0129,20.7605,0.0043,20.4155,0.0087,20.1727,0.0067,20.0884,0.0111
63113,"VVDS-J033218.52-275508.4",53.0771986,-27.9190083,1.144,21,22.6639,27.0095,,25.7708,0.1091,24.6645,0.1648,23.7601,0.0599,22.6639,0.043
15670,"VVDS-J033217.88-275449.2",53.0745313,-27.9136814,0.2702,2,23.0427,26.0207,0.1658,24.4258,0.0436,23.7181,0.0612,23.1202,0.0368,23.0427,0.0585
15790,"VVDS-J033219.52-275443.3",53.0813515,-27.9120436,0.2472,2,23.5958,25.4831,0.1146,24.5749,0.0437,23.6852,0.0759,23.8338,0.0487,23.5958,0.0893
16053,"VVDS-J033216.56-275429.2",53.0690382,-27.9081311,0.664,3,21.6014,25.5472,0.1078,24.2497,0.0373,23.6189,0.0629,22.5257,0.023,21.6014,0.0213
16182,"VVDS-J033218.67-275424.2",53.0778296,-27.9067364,0.8269,3,23.3481,25.2456,0.0774,24.5546,0.0375,24.8231,0.0956,24.0751,0.0554,23.3481,0.0722
16331,"VVDS-J033217.29-275416.5",53.072065,-27.9046086,1.1125,3,22.4337,24.4339,0.0478,23.8709,0.0263,23.4887,0.0564,23.2715,0.0373,22.4337,0.0346
15252,"VVDS-J033212.88-275504.4",53.0537068,-27.9179048,2.2314,1,23.9821,25.5669,0.127,24.0308,0.0376,23.6021,0.0709,23.3085,0.0589,23.9821,0.1167
16521,"VVDS-J033214.19-275410.3",53.0591295,-27.9028782,1.0869,3,23.8252,25.4349,0.0827,24.7463,0.0458,24.8325,0.1044,24.1058,0.0636,23.8252,0.0858
16597,"VVDS-J033220.87-275405.1",53.0869778,-27.9014217,0.9689,3,23.2376,24.382,0.0461,23.6654,0.0226,23.8041,0.058,23.2969,0.0375,23.2376,0.0621
64470,"VVDS-J033221.52-275359.4",53.0897032,-27.8998611,0.9658,2,23.5364,27.0095,,24.523,0.0546,24.4585,0.1061,23.98,0.0666,23.5364,0.0796
64465,"VVDS-J033220.12-275404.2",53.0838537,-27.9011814,0.7389,9,23.6529,27.0095,,26.0849,0.1194,25.1498,0.1882,24.3925,0.0785,23.6529,0.0801
17018,"VVDS-J033222.34-275345.6",53.0931072,-27.8960092,0.9666,3,22.8275,24.8799,0.0812,23.7437,0.0419,23.6592,0.0796,23.0568,0.0552,22.8275,0.0672
64446,"VVDS-J033224.86-275336.1",53.103584,-27.8933886,0.6696,2,20.9628,27.0095,,21.897,0.0235,25.9514,,20.7295,0.0219,20.9628,0.0367
17401,"VVDS-J033222.22-275332.1",53.0925919,-27.8922692,0.3663,2,22.441,25.7437,0.1128,23.5565,0.0238,22.9204,0.0369,22.3867,0.0221,22.441,0.0363
64842,"VVDS-J033219.08-275343.7",53.079532,-27.8954837,0.6089,2,23.8952,27.0095,,26.1783,0.1887,25.9514,,25.1727,0.1251,23.8952,0.0873
18254,"VVDS-J033220.88-275255.2",53.0870028,-27.8820122,0.8318,3,23.0441,25.0585,0.0712,24.3084,0.0355,24.2681,0.0722,23.5456,0.0495,23.0441,0.0576
65940,"VVDS-J033223.20-275245.9",53.096669,-27.8794235,0.9597,2,23.3291,27.0095,,26.1228,0.1556,25.9514,,24.3238,0.0802,23.3291,0.0688
18886,"VVDS-J033221.72-275230.0",53.0905188,-27.8750214,0.5031,4,23.8539,25.1841,0.0838,24.353,0.0377,24.1732,0.0782,23.3887,0.0412,23.8539,0.0915
19247,"VVDS-J033220.76-275213.7",53.0865055,-27.87048,0.3432,3,23.0676,24.3548,0.0445,23.4318,0.0207,23.168,0.0424,22.8895,0.0302,23.0676,0.0514
16642,"VVDS-J033229.59-275405.1",53.1233242,-27.9014249,0.8229,2,23.7834,25.6804,0.1259,24.8618,0.0674,25.0895,0.1816,24.1684,0.0761,23.7834,0.0994
17534,"VVDS-J033233.71-275327.1",53.1404812,-27.8908721,0.3465,2,23.4698,25.5823,0.089,24.4904,0.0395,23.9487,0.0618,23.8571,0.0517,23.4698,0.0949
17472,"VVDS-J033234.61-275324.6",53.1442412,-27.8901667,1.0993,2,22.2853,23.8187,0.0315,23.2296,0.0184,22.9749,0.0362,22.794,0.0248,22.2853,0.0305
17605,"VVDS-J033233.31-275317.2",53.1388036,-27.8881256,0.1305,2,20.629,23.1741,0.0229,21.5896,0.0064,21.131,0.0124,20.8406,0.0088,20.629,0.0137
17775,"VVDS-J033232.61-275316.8",53.1358902,-27.888001,0.987,2,23.0693,25.1541,0.0794,24.1892,0.0426,24.2305,0.0872,23.8722,0.058,23.0693,0.0644
18239,"VVDS-J033234.01-275251.2",53.1417248,-27.8809002,0.4341,22,22.6213,24.2315,0.0452,23.6108,0.0244,23.1609,0.0403,22.5699,0.025,22.6213,0.0511
18276,"VVDS-J033233.56-275250.2",53.1398454,-27.880625,1.0772,2,21.7438,23.9225,0.0417,23.2016,0.0216,22.7515,0.0393,22.4773,0.0264,21.7438,0.0281
16679,"VVDS-J033228.53-275400.7",53.118883,-27.9001979,0.513,1,23.9385,24.1685,0.0463,23.6359,0.0246,23.4077,0.0539,23.5376,0.0434,23.9385,0.1121
17157,"VVDS-J033229.38-275337.7",53.122453,-27.8938174,0.621,3,21.9177,23.8941,0.0362,23.1119,0.0173,22.9678,0.0348,22.0674,0.0179,21.9177,0.0268
17784,"VVDS-J033231.32-275315.2",53.1305228,-27.8875784,0.6409,3,22.4891,24.8555,0.0607,23.6894,0.0265,23.645,0.0574,22.6256,0.027,22.4891,0.0394
112367,"VVDS-J033231.81-275311.1",53.1325827,-27.8864368,2.9548,1,23.9027,27.0095,,27.3138,,25.9514,,26.1283,,23.9027,0.1791
17899,"VVDS-J033230.52-275312.4",53.1271748,-27.8867807,1.427,2,23.4709,25.8148,0.1294,25.3732,0.0856,25.0703,0.1662,23.9939,0.0798,23.4709,0.0676
18051,"VVDS-J033230.44-275304.1",53.1268484,-27.884477,0.6451,3,22.053,24.8897,0.0708,23.7862,0.0286,23.5535,0.0514,22.4322,0.0248,22.053,0.029
65798,"VVDS-J033232.80-275243.8",53.1366789,-27.8788497,0.3129,1,22.0667,27.0095,,24.1397,0.0407,23.4283,0.0572,22.5345,0.0244,22.0667,0.0289
65907,"VVDS-J033232.08-275245.4",53.1336987,-27.8792935,0.3346,1,22.2414,27.0095,,24.491,0.0452,23.6547,0.0559,22.859,0.0267,22.2414,0.029
18595,"VVDS-J033231.50-275241.4",53.1312878,-27.8781789,0.9807,2,23.2151,25.2078,0.0776,24.478,0.0498,24.4804,0.096,23.8298,0.0575,23.2151,0.0634
65904,"VVDS-J033230.33-275237.7",53.126396,-27.8771451,0.7063,2,21.8869,27.0095,,24.6217,0.0519,25.9514,,22.8509,0.0313,21.8869,0.0252
18402,"VVDS-J033238.09-275248.8",53.1587143,-27.8802361,1.0349,2,23.6668,24.8746,0.0525,24.2212,0.0308,24.0795,0.0657,23.8156,0.0532,23.6668,0.0731
18590,"VVDS-J033238.16-275240.5",53.1590212,-27.8779264,0.734,4,22.5445,24.7842,0.0673,24.0948,0.0314,23.821,0.0633,23.3344,0.0364,22.5445,0.0489
18496,"VVDS-J033237.23-275236.3",53.1551471,-27.8767706,0.3311,3,20.1679,22.8768,0.0175,21.8066,0.0064,21.0443,0.0092,20.5613,0.0054,20.1679,0.0073
18720,"VVDS-J033235.19-275236.1",53.1466425,-27.8767221,0.7818,3,22.8924,24.7451,0.0541,23.8726,0.028,23.935,0.0617,23.065,0.0353,22.8924,0.0498
18803,"VVDS-J033239.66-275226.4",53.1652676,-27.8740274,1.0954,3,22.3144,23.8164,0.0339,23.2093,0.0189,23.029,0.0399,22.805,0.0303,22.3144,0.0364
19263,"VVDS-J033238.99-275214.4",53.1624786,-27.8706929,1.383,9,23.7672,25.4127,0.0835,24.5148,0.0424,24.7329,0.1019,24.1563,0.0665,23.7672,0.0879
19065,"VVDS-J033237.50-275216.2",53.1562628,-27.8711738,0.4229,3,20.8877,22.7719,0.016,22.0333,0.0083,21.5359,0.0132,21.0339,0.0085,20.8877,0.0132
19422,"VVDS-J033236.75-275207.0",53.1531612,-27.8686227,0.7852,3,22.5398,24.6024,0.05,23.7541,0.0227,23.518,0.0463,22.8234,0.0251,22.5398,0.0336
19521,"VVDS-J033236.22-275206.1",53.1509335,-27.8683796,0.7607,3,21.3962,25.7124,0.1498,24.5221,0.0519,23.8212,0.0588,22.4868,0.0245,21.3962,0.0179
67449,"VVDS-J033238.86-275129.4",53.1619504,-27.8581824,0.7536,3,23.7524,27.0095,,26.2293,0.1179,25.2949,0.2141,24.5229,0.0725,23.7524,0.0763
20474,"VVDS-J033235.97-275118.4",53.1499049,-27.8551332,0.3592,4,20.1587,22.4905,0.014,21.5867,0.0057,20.8835,0.0086,20.4175,0.0055,20.1587,0.008
65540,"VVDS-J033227.04-275258.5",53.1126737,-27.8829198,0.531,2,23.559,27.0095,,25.3646,0.105,25.3596,0.2146,23.9877,0.0633,23.559,0.0782
18346,"VVDS-J033227.94-275235.7",53.1164326,-27.8765837,0.3842,3,20.113,22.5621,0.015,21.5994,0.0069,20.9254,0.0095,20.3844,0.0058,20.113,0.0086
18773,"VVDS-J033228.73-275232.1",53.1197293,-27.8755928,0.6804,3,21.8242,24.6457,0.0716,23.753,0.0296,23.3384,0.0522,22.4903,0.0227,21.8242,0.0256
112566,"VVDS-J033229.60-275228.8",53.1233506,-27.8746677,1.2409,2,23.2044,27.0095,,27.3138,,25.9514,,26.1283,,23.2044,0.0694
19616,"VVDS-J033228.10-275202.4",53.1170892,-27.8673453,0.5602,4,20.3934,26.0641,0.1401,23.686,0.0277,22.5263,0.0294,21.3059,0.0108,20.3934,0.0099
67121,"VVDS-J033227.79-275147.3",53.1158047,-27.8631517,0.5414,2,23.2385,27.0095,,25.988,0.1394,25.106,0.1758,23.6565,0.0538,23.2385,0.0683
101020,"VVDS-J033224.08-275214.7",53.1003432,-27.8707716,1.0165,1,23.4044,27.0095,,27.3138,,25.9514,,25.0593,0.1657,23.4044,0.1079
19386,"VVDS-J033225.54-275209.1",53.1064547,-27.8692187,0.9535,2,23.4395,24.6799,0.0962,24.4651,0.0598,24.4944,0.1076,23.9369,0.0669,23.4395,0.0797
19701,"VVDS-J033224.41-275154.1",53.1017402,-27.8650437,0.6714,3,21.4257,23.7444,0.0344,22.8128,0.0156,22.594,0.0318,21.7834,0.0166,21.4257,0.0194
19894,"VVDS-J033226.04-275147.6",53.1085099,-27.8632485,0.2637,9,23.8018,24.8314,0.0689,24.2416,0.0373,24.3812,0.0927,23.9526,0.058,23.8018,0.0944
67652,"VVDS-J033227.07-275119.5",53.1128026,-27.8554434,1.2335,2,23.9679,27.0095,,25.993,0.1153,25.3005,0.2138,24.4695,0.0893,23.9679,0.0961
20836,"VVDS-J033226.22-275110.4",53.1092649,-27.8528931,1.2298,2,21.416,24.4811,0.0681,27.3138,,25.9514,,22.0849,0.0214,21.416,0.0199
20061,"VVDS-J033230.44-275140.4",53.126852,-27.8612496,0.7642,22,22.1583,24.7825,0.0667,23.7964,0.0313,23.3092,0.0643,22.6255,0.0314,22.1583,0.0358
19912,"VVDS-J033229.76-275147.1",53.1240025,-27.8630922,1.3145,2,23.6131,25.0052,0.0754,24.2665,0.0401,24.281,0.086,23.4747,0.0581,23.6131,0.105
20166,"VVDS-J033230.08-275140.7",53.1253627,-27.8613057,0.5323,4,19.9077,25.8441,0.1782,22.8943,0.0213,21.9272,0.0251,20.7006,0.0091,19.9077,0.008
21042,"VVDS-J033232.15-275105.5",53.1339624,-27.8515542,0.6825,3,22.1489,25.912,0.1361,24.3299,0.0407,24.0389,0.0752,22.8678,0.0316,22.1489,0.0319
21952,"VVDS-J033233.60-275028.5",53.1400272,-27.8412523,9.9999,0,23.6719,26.6088,0.2579,24.84,0.0716,24.8248,0.1507,24.0117,0.0832,23.6719,0.1226
21292,"VVDS-J033229.34-275048.4",53.1222791,-27.8467829,0.4132,4,20.0915,24.2033,0.0547,22.4287,0.0138,21.6434,0.0188,20.6387,0.0088,20.0915,0.0098
21843,"VVDS-J033230.71-275024.8",53.1279839,-27.8402388,9.9999,0,22.969,24.3088,0.0561,23.3545,0.0224,22.8656,0.0427,22.6174,0.0331,22.969,0.0639
22096,"VVDS-J033230.57-275019.0",53.1273752,-27.8386263,1.2669,2,23.0046,24.7749,0.0725,24.1992,0.0374,24.1251,0.0887,23.6132,0.0631,23.0046,0.0737
22455,"VVDS-J033231.48-274945.3",53.1311868,-27.8292717,0.2149,4,18.7077,21.1255,0.0074,19.8522,0.0025,19.3019,0.0042,18.9783,0.0028,18.7077,0.004
15970,"VVDS-J033210.24-275431.8",53.0426757,-27.9088382,0.25,2,23.297,25.0484,0.0847,23.5703,0.0262,23.4253,0.0518,23.0233,0.0371,23.297,0.0631
16437,"VVDS-J033209.12-275415.4",53.0380002,-27.9042936,1.0973,2,23.5454,26.8197,0.2788,25.4454,0.0873,24.6385,0.1308,24.0117,0.0676,23.5454,0.0651
16344,"VVDS-J033209.50-275411.1",53.0396216,-27.9030857,0.7361,3,21.6728,24.3615,0.0644,23.5567,0.0266,23.0423,0.0461,22.4202,0.0245,21.6728,0.0241
17172,"VVDS-J033210.72-275337.0",53.0446856,-27.8936231,1.1018,2,22.1064,24.4355,0.0664,24.1614,0.0401,23.7561,0.0645,22.95,0.0427,22.1064,0.0371
17460,"VVDS-J033210.00-275327.2",53.0416823,-27.8909096,1.0975,9,23.8302,25.6602,0.1113,25.0728,0.0665,25.0558,0.1635,24.4663,0.0754,23.8302,0.1129
17141,"VVDS-J033213.83-275345.0",53.05763,-27.8958505,0.7554,2,22.8304,26.0117,0.1477,24.9474,0.0584,24.4319,0.0825,23.7134,0.0483,22.8304,0.0445
17201,"VVDS-J033212.20-275338.7",53.0508487,-27.8941001,1.0999,3,23.6543,24.821,0.0569,24.1299,0.0322,24.1721,0.0828,23.687,0.053,23.6543,0.0874
64939,"VVDS-J033211.98-275334.2",53.049921,-27.8928432,0.6743,3,21.3648,27.0095,,25.0118,0.065,23.8126,0.0588,22.4926,0.0225,21.3648,0.0163
17555,"VVDS-J033212.78-275323.0",53.0532891,-27.889746,0.8268,3,23.3233,24.5813,0.0554,24.0028,0.0313,24.0182,0.0759,23.5784,0.0512,23.3233,0.0789
17372,"VVDS-J033211.27-275329.9",53.0469751,-27.8916605,1.6072,1,22.2963,23.5283,0.0269,22.7604,0.0146,22.7228,0.0323,22.5112,0.0267,22.2963,0.0398
17937,"VVDS-J033213.39-275307.1",53.0558146,-27.8853068,0.5666,4,23.3868,24.846,0.0647,24.2563,0.0357,23.9903,0.0702,23.5092,0.0389,23.3868,0.0623
17963,"VVDS-J033212.07-275307.0",53.0503023,-27.8852871,0.672,2,23.6577,24.8933,0.0843,24.6103,0.0471,24.5301,0.0969,23.7815,0.054,23.6577,0.0809
17121,"VVDS-J033206.62-275341.9",53.027601,-27.8949794,0.9633,2,22.1506,24.8156,0.0659,24.1553,0.0342,23.7296,0.0621,23.1379,0.0348,22.1506,0.0318
17397,"VVDS-J033207.50-275330.0",53.0312502,-27.8916832,0.6837,2,23.1746,24.4862,0.0514,23.8363,0.0289,23.7175,0.0633,23.1587,0.039,23.1746,0.0637
17362,"VVDS-J033207.92-275329.8",53.0330038,-27.8916192,0.6826,4,22.3622,24.0809,0.0367,23.4017,0.0195,23.2113,0.042,22.6264,0.0239,22.3622,0.0336
17915,"VVDS-J033206.61-275310.4",53.0275644,-27.8862391,9.9999,0,23.8054,25.4009,0.0906,24.8148,0.0505,25.0251,0.1446,24.2375,0.0744,23.8054,0.1202
17804,"VVDS-J033209.29-275311.7",53.038748,-27.8865884,0.7402,3,22.823,24.0753,0.0348,23.5941,0.0201,23.3536,0.0455,22.9678,0.0274,22.823,0.038
18296,"VVDS-J033211.18-275255.5",53.0466053,-27.8821104,0.9437,2,23.2868,25.8641,0.1516,25.1165,0.078,24.5068,0.153,24.2499,0.072,23.2868,0.0796
17942,"VVDS-J033215.00-275302.3",53.0625205,-27.8839984,1.3588,2,23.0996,23.6873,0.0337,23.1499,0.018,23.2445,0.0481,23.1235,0.0382,23.0996,0.0634
18247,"VVDS-J033217.17-275251.4",53.0715525,-27.8809574,0.9897,3,22.9875,24.3871,0.0491,23.6412,0.026,23.5191,0.0608,23.2874,0.0444,22.9875,0.0546
18360,"VVDS-J033213.59-275246.5",53.0566542,-27.879588,0.5237,2,21.5759,23.6063,0.0319,22.8508,0.0153,22.5399,0.03,21.7886,0.016,21.5759,0.0215
18605,"VVDS-J033214.34-275239.8",53.0597666,-27.8777382,0.2262,2,22.2725,24.5138,0.0554,23.1774,0.0181,22.7107,0.0313,22.356,0.0212,22.2725,0.0356
18657,"VVDS-J033214.89-275236.2",53.0620616,-27.8767358,1.1009,3,23.043,24.3178,0.0511,23.8392,0.0274,23.7249,0.0632,23.4625,0.046,23.043,0.0573
18607,"VVDS-J033218.25-275241.4",53.0760644,-27.8781718,2.801,14,23.9123,25.8217,0.1065,23.9445,0.0264,24.6214,0.0862,24.0763,0.063,23.9123,0.1336
92922,"VVDS-J033219.31-275219.3",53.0804758,-27.8720391,1.0967,3,22.1327,27.0095,,27.3138,,25.3037,0.2631,23.8343,0.075,22.1327,0.0393
66528,"VVDS-J033218.66-275209.4",53.0777851,-27.8693021,0.7606,4,21.7052,27.0095,,25.1275,0.0707,23.9911,0.0774,22.9193,0.0321,21.7052,0.0218
18942,"VVDS-J033212.89-275227.8",53.0537388,-27.8743934,0.7394,2,23.5106,25.9468,0.1285,25.2254,0.0663,24.8319,0.1645,24.3268,0.0865,23.5106,0.135
19059,"VVDS-J033211.33-275222.1",53.0472458,-27.8728175,1.0175,9,23.5987,25.1808,0.0668,24.6074,0.0425,24.5412,0.0874,24.1491,0.0651,23.5987,0.0797
19303,"VVDS-J033210.75-275215.8",53.0447961,-27.8710722,0.3428,3,21.4962,26.3967,0.2454,23.7944,0.0303,22.8384,0.037,21.9886,0.0153,21.4962,0.016
19705,"VVDS-J033211.44-275154.2",53.0477054,-27.8650596,1.0443,3,22.5281,23.8705,0.0282,23.2749,0.0159,23.1571,0.0368,22.9511,0.0277,22.5281,0.0339
19519,"VVDS-J033212.61-275201.5",53.0525495,-27.8671033,0.8623,9,23.7344,25.1107,0.077,24.4391,0.0449,24.5876,0.1027,23.9709,0.0701,23.7344,0.0738
20513,"VVDS-J033214.05-275124.5",53.0585829,-27.8568172,1.3254,3,23.2175,25.1002,0.0808,24.4063,0.0433,24.2149,0.0879,23.7892,0.057,23.2175,0.0649
17788,"VVDS-J033204.37-275314.3",53.0182086,-27.8873234,0.7466,4,23.3737,24.4261,0.0422,23.7946,0.027,23.8794,0.0599,23.5778,0.0414,23.3737,0.0653
18362,"VVDS-J033205.84-275252.5",53.0243397,-27.8812687,0.4786,2,23.9561,26.128,0.1682,25.3624,0.0748,25.2516,0.1983,24.5853,0.0882,23.9561,0.1469
18477,"VVDS-J033205.02-275245.0",53.0209449,-27.8791685,0.9755,9,23.5943,24.7521,0.0641,24.2508,0.0385,24.1775,0.0807,23.8918,0.055,23.5943,0.0774
18293,"VVDS-J033204.29-275241.7",53.0178967,-27.8782646,0.5353,3,22.835,24.6064,0.0591,24.0924,0.0314,23.7761,0.0649,23.1229,0.0335,22.835,0.0487
18518,"VVDS-J033204.71-275243.0",53.019654,-27.8786213,1.0933,3,23.9195,24.9688,0.0666,24.4796,0.0391,24.4655,0.1091,24.3966,0.0901,23.9195,0.09
18802,"VVDS-J033204.89-275231.5",53.020402,-27.8754329,1.0944,2,23.4881,25.3115,0.0878,24.5857,0.0436,24.5666,0.1204,24.0525,0.0674,23.4881,0.0794
19384,"VVDS-J033204.75-275209.0",53.01981,-27.8691725,0.8958,4,23.2584,24.9506,0.0614,24.1192,0.0308,23.9121,0.0619,23.3938,0.0384,23.2584,0.0533
18851,"VVDS-J033207.26-275231.2",53.0302535,-27.8753395,1.1871,2,23.6156,25.5706,0.0997,24.6209,0.0475,24.5831,0.1062,24.127,0.0834,23.6156,0.1114
19102,"VVDS-J033207.92-275219.0",53.0330005,-27.8719677,0.7379,3,22.3582,24.9605,0.0684,24.0003,0.0315,23.7441,0.0612,23.0164,0.031,22.3582,0.0307
66679,"VVDS-J033208.26-275206.6",53.0344268,-27.8685189,0.5991,1,23.9375,27.0095,,25.122,0.0592,24.4811,0.0821,23.8069,0.0466,23.9375,0.0767
19416,"VVDS-J033208.76-275206.0",53.0365384,-27.8683389,0.5644,3,23.3326,24.4892,0.0506,23.8895,0.0274,23.7218,0.0569,22.9767,0.0323,23.3326,0.0535
66840,"VVDS-J033207.66-275158.2",53.0319276,-27.8661773,0.5734,2,22.7465,27.0095,,25.1708,0.0675,24.8265,0.139,23.4423,0.0432,22.7465,0.0453
