Num,Name,RAJ2000,DEJ2000,imag,z,f_z
20468295,"VVDS-J022646.04-041630.9",36.6918524,-4.2752682,23.4492,1.2396,2
20468379,"VVDS-J022646.33-041629.0",36.693045,-4.2747264,23.4802,0.6346,4
20468410,"VVDS-J022644.07-041630.4",36.6836356,-4.2751155,23.6443,1.0978,1
20468245,"VVDS-J022643.20-041636.8",36.680017,-4.2768905,23.8154,1.3569,1
20468527,"VVDS-J022644.37-041618.7",36.6849132,-4.2718814,23.1333,0.3738,3
20468562,"VVDS-J022643.39-041618.0",36.6808274,-4.2716881,23.1149,1.2546,9
20468604,"VVDS-J022647.70-041615.8",36.6987689,-4.2710814,23.9547,4.0886,1
20468565,"VVDS-J022646.98-041616.0",36.6957793,-4.2711298,22.0519,0.8602,3
20468723,"VVDS-J022647.70-041604.3",36.6987832,-4.2678861,22.8974,3.5138,1
20468908,"VVDS-J022648.19-041551.3",36.7008271,-4.2642684,22.4463,9.9999,0
20468776,"VVDS-J022645.69-041605.2",36.6904136,-4.2681242,23.9222,3.7036,1
20468796,"VVDS-J022645.23-041559.8",36.688464,-4.2666158,22.6615,0.316,4
20468971,"VVDS-J022646.20-041552.0",36.6925171,-4.2644553,23.429,0.7925,9
20468998,"VVDS-J022647.00-041547.0",36.6958486,-4.2630811,21.895,0.5562,4
20469136,"VVDS-J022646.29-041540.4",36.692913,-4.2612271,23.4958,0.4345,2
20468894,"VVDS-J022652.41-041552.9",36.718398,-4.2646953,21.8664,0.9373,4
20468926,"VVDS-J022652.58-041552.6",36.7190879,-4.2646301,23.2982,1.9179,21
20468692,"VVDS-J022650.81-041609.8",36.7117338,-4.2693914,23.7088,1.1791,2
20468722,"VVDS-J022650.93-041606.3",36.7122491,-4.2684409,23.5079,1.6102,1
20469213,"VVDS-J022651.38-041536.4",36.7140925,-4.2601307,22.93,1.046,2
20469209,"VVDS-J022653.27-041536.2",36.7219601,-4.2600778,21.1116,0.8595,3
20469262,"VVDS-J022653.73-041532.9",36.7239041,-4.2591515,23.8336,2.7417,1
20469106,"VVDS-J022648.49-041540.3",36.7020438,-4.261211,23.2159,0.687,3
20469280,"VVDS-J022648.65-041533.5",36.7027194,-4.2593094,23.869,0.4441,1
20469530,"VVDS-J022649.91-041517.4",36.7079853,-4.2548445,23.4962,1.3941,19
20469177,"VVDS-J022648.00-041538.2",36.7000195,-4.260621,22.8654,0.6551,1
20469405,"VVDS-J022649.58-041516.3",36.7066128,-4.2545439,19.4228,9.9999,20
20469831,"VVDS-J022648.98-041454.8",36.7041001,-4.2485574,22.1601,0.6849,3
20469753,"VVDS-J022652.55-041502.1",36.7189692,-4.2505839,23.1849,0.858,3
20469698,"VVDS-J022650.91-041503.9",36.7121357,-4.2510889,22.8979,0.4324,2
20470077,"VVDS-J022650.42-041439.9",36.7101206,-4.2444254,22.9243,0.4323,3
20470084,"VVDS-J022651.92-041438.5",36.7163605,-4.2440351,21.8255,0.5572,4
20470172,"VVDS-J022651.47-041433.6",36.7144912,-4.2426726,22.1993,0.9749,4
20468775,"VVDS-J022641.77-041558.8",36.6740724,-4.2663413,22.1589,1.0283,2
20469084,"VVDS-J022640.87-041542.7",36.6703222,-4.2618818,23.3316,0.8371,3
20469171,"VVDS-J022640.35-041539.3",36.6681477,-4.26092,23.2713,0.8381,4
20469239,"VVDS-J022641.40-041533.9",36.672532,-4.2594209,23.2755,2.82,1
20469169,"VVDS-J022642.94-041532.5",36.6789447,-4.259033,20.8536,0.3294,3
20469665,"VVDS-J022644.57-041506.8",36.6857284,-4.2518943,22.6249,0.7044,2
20469675,"VVDS-J022644.00-041502.1",36.6833602,-4.2505877,21.5208,0.2617,4
20468927,"VVDS-J022638.86-041553.3",36.6619363,-4.2648066,22.7888,0.8345,4
20469299,"VVDS-J022639.62-041531.9",36.66512,-4.2588757,23.4148,9.9999,0
20469420,"VVDS-J022640.87-041522.0",36.6702994,-4.2561269,22.7554,1.427,1
20469230,"VVDS-J022639.32-041528.6",36.6638502,-4.2579696,21.7035,0.7657,4
20469544,"VVDS-J022642.00-041509.9",36.6750108,-4.2527577,20.7283,0.3135,4
20469842,"VVDS-J022643.39-041453.1",36.68081,-4.2481096,20.9607,0.715,4
20469875,"VVDS-J022643.57-041450.3",36.6815501,-4.2473084,21.5613,0.7062,4
20470179,"VVDS-J022640.11-041436.2",36.6671466,-4.2434138,23.5234,0.7893,3
20469478,"VVDS-J022647.56-041504.6",36.6982044,-4.2512967,20.2914,0.6854,3
20469911,"VVDS-J022645.74-041449.0",36.6905891,-4.2469694,22.7443,0.2399,3
20469910,"VVDS-J022644.53-041452.1",36.6855657,-4.2478129,23.2252,9.9999,0
20470226,"VVDS-J022647.51-041427.7",36.6979867,-4.2410381,21.1255,0.7419,4
20470338,"VVDS-J022649.39-041423.1",36.7058282,-4.2397519,23.5205,1.3367,2
20470679,"VVDS-J022649.49-041403.2",36.7062272,-4.2342367,23.5699,1.05,2
20469993,"VVDS-J022643.92-041438.3",36.683003,-4.243988,20.9244,0.708,3
20470237,"VVDS-J022642.83-041432.1",36.6784895,-4.2422686,23.4361,9.9999,0
20470581,"VVDS-J022642.36-041409.3",36.6765338,-4.2359394,23.3971,0.1788,4
20470532,"VVDS-J022646.96-041410.6",36.6956751,-4.2363001,23.132,9.9999,0
20471166,"VVDS-J022645.13-041345.2",36.6880455,-4.2292287,23.3753,0.4284,4
20471174,"VVDS-J022645.27-041345.7",36.6886392,-4.2293826,22.9606,0.2116,23
20469734,"VVDS-J022656.86-041503.1",36.7369226,-4.2508759,23.432,1.1587,2
20469817,"VVDS-J022657.44-041458.1",36.7393502,-4.2494758,23.427,1.3327,2
20469812,"VVDS-J022658.68-041500.2",36.7445113,-4.2500687,23.4477,0.4479,2
20469827,"VVDS-J022658.34-041500.8",36.7430889,-4.2502357,25.5025,0.5635,21
20470080,"VVDS-J022656.17-041442.8",36.7340549,-4.2452255,24.2386,9.9999,20
20470491,"VVDS-J022657.89-041413.2",36.7412093,-4.2370058,22.403,1.0689,1
20470287,"VVDS-J022654.25-041427.6",36.7260623,-4.2410105,22.7818,1.0825,2
20471351,"VVDS-J022655.25-041401.0",36.7302241,-4.2336118,23.2934,1.5334,2
20472144,"VVDS-J022657.60-041357.0",36.7400097,-4.2325255,23.2367,0.9196,2
20471143,"VVDS-J022658.13-041342.8",36.7422494,-4.2285609,23.5125,1.3198,1
20471170,"VVDS-J022700.31-041343.4",36.7513018,-4.228733,23.8966,0.689,2
20471526,"VVDS-J022703.09-041332.0",36.7628956,-4.2255683,22.9173,0.8248,1
20471344,"VVDS-J022704.03-041323.1",36.7667996,-4.2231099,23.7881,9.9999,0
20471624,"VVDS-J022705.05-041320.5",36.771065,-4.222367,19.0792,0.2091,4
20472258,"VVDS-J022704.40-041300.8",36.7683382,-4.2169044,21.7852,0.7188,3
20471222,"VVDS-J022703.94-041305.8",36.7664227,-4.2182904,20.6954,0.2202,3
20471890,"VVDS-J022704.62-041253.8",36.7692578,-4.2149501,23.5012,1.141,2
20471633,"VVDS-J022704.58-041241.8",36.769103,-4.2116315,23.9961,9.9999,0
20472226,"VVDS-J022659.00-041330.6",36.7458645,-4.2251814,23.6158,0.431,1
20472137,"VVDS-J022702.13-041309.3",36.7588787,-4.2192622,23.2901,3.5052,2
20470842,"VVDS-J022658.57-041322.0",36.7440425,-4.2227818,23.6882,1.4437,2
20471328,"VVDS-J022659.21-041304.9",36.7467265,-4.2180308,22.5668,0.3528,2
20472085,"VVDS-J022659.64-041301.1",36.7485079,-4.2169786,23.3884,1.1877,2
20470740,"VVDS-J022659.76-041252.7",36.7490332,-4.2146564,23.7129,0.9192,2
20471632,"VVDS-J022703.32-041240.7",36.7638704,-4.2113057,22.953,1.3682,1
20361393,"VVDS-J022703.01-041212.8",36.7625569,-4.2035777,23.772,1.0924,2
20361266,"VVDS-J022702.09-041213.8",36.7587374,-4.2038411,23.7129,1.3438,2
20470801,"VVDS-J022650.44-041336.8",36.7101886,-4.2269144,23.308,0.8811,3
20470871,"VVDS-J022652.58-041331.5",36.7190874,-4.2254372,22.9097,0.446,3
20472161,"VVDS-J022654.75-041312.7",36.7281649,-4.2202148,23.9551,0.4308,2
20471891,"VVDS-J022655.96-041301.2",36.7331948,-4.2170148,22.2847,0.9217,4
20472015,"VVDS-J022655.80-041254.6",36.7325201,-4.2151882,23.6273,0.3627,4
20471756,"VVDS-J022653.80-041315.0",36.724208,-4.2208406,23.9776,1.3257,1
20470741,"VVDS-J022654.44-041253.3",36.7268526,-4.2148307,23.7055,1.1547,1
20470888,"VVDS-J022648.09-041325.2",36.700389,-4.2236795,22.7936,0.484,3
20471687,"VVDS-J022651.49-041307.6",36.7145676,-4.2187877,22.7304,1.4735,2
20472064,"VVDS-J022650.98-041302.5",36.712442,-4.217366,22.6537,0.2646,4
20472147,"VVDS-J022648.42-041316.5",36.7017804,-4.221253,23.2477,1.5551,2
20472022,"VVDS-J022648.01-041300.0",36.7000752,-4.2166711,22.9612,0.9197,3
20471770,"VVDS-J022652.49-041241.3",36.7187382,-4.2114871,21.1021,0.178,2
20471728,"VVDS-J022650.88-041241.9",36.7120364,-4.2116537,21.6195,0.554,4
20471402,"VVDS-J022650.03-041243.6",36.7084909,-4.2121254,22.3073,0.8411,3
20471585,"VVDS-J022657.61-041239.9",36.7400583,-4.2111092,22.7692,0.3429,2
20362177,"VVDS-J022656.41-041214.5",36.7350427,-4.2040554,21.466,0.8401,4
20361032,"VVDS-J022700.71-041218.8",36.7529914,-4.2052227,22.3473,0.8486,3
20363729,"VVDS-J022701.54-041200.3",36.7564207,-4.200102,20.8722,0.9188,3
20363741,"VVDS-J022702.12-041156.5",36.758845,-4.1990479,23.358,0.5162,4
20365570,"VVDS-J022700.97-041142.4",36.7540538,-4.1951194,23.6202,0.6825,2
20365868,"VVDS-J022658.82-041144.1",36.7451042,-4.1956047,22.1714,0.0692,2
20362427,"VVDS-J022653.96-041205.0",36.7248744,-4.2013966,23.6198,0.9767,4
20364278,"VVDS-J022654.99-041152.4",36.7291399,-4.1979105,23.9702,0.3124,1
20365114,"VVDS-J022655.33-041147.3",36.7305671,-4.1964867,22.7858,0.9156,3
20369106,"VVDS-J022657.38-041116.3",36.7391015,-4.1878665,22.8485,0.3471,2
20370735,"VVDS-J022657.94-041105.9",36.7414582,-4.1849922,21.3403,0.5197,4
20370091,"VVDS-J022656.38-041107.5",36.7349486,-4.1854256,22.8544,0.8061,1
20370815,"VVDS-J022657.64-041103.5",36.7401851,-4.1843328,22.8825,0.5131,1
20469851,"VVDS-J022719.60-041456.9",36.8316752,-4.2491603,23.1653,0.5285,4
20469892,"VVDS-J022718.40-041448.1",36.8266964,-4.2466986,22.4947,1.0599,2
20469915,"VVDS-J022718.57-041448.5",36.8273931,-4.2468222,22.2366,1.0562,22
20470138,"VVDS-J022717.79-041436.8",36.8241373,-4.243564,23.0226,9.9999,0
20470251,"VVDS-J022717.49-041430.9",36.8228899,-4.2419298,23.4568,0.88,3
20470412,"VVDS-J022717.97-041420.3",36.8249141,-4.2389934,23.6771,1.0456,2
20470467,"VVDS-J022715.40-041414.0",36.8141935,-4.2372402,22.7626,0.8799,4
20470539,"VVDS-J022713.98-041408.8",36.8082868,-4.2357845,23.8472,0.9579,3
20470519,"VVDS-J022718.19-041412.8",36.8258082,-4.2369097,23.5484,0.962,1
20471281,"VVDS-J022717.04-041359.6",36.821026,-4.2332337,22.4923,0.8631,2
20470885,"VVDS-J022718.36-041325.4",36.8265021,-4.2237255,22.8548,0.3844,3
20347942,"VVDS-J022722.76-041358.1",36.8448441,-4.2328309,22.7931,1.0967,3
20349183,"VVDS-J022723.98-041352.3",36.8499567,-4.2312055,21.83,0.8535,3
20349503,"VVDS-J022724.85-041353.0",36.8535784,-4.2313959,21.0979,9.9999,20
20348173,"VVDS-J022725.09-041352.6",36.8545527,-4.2312948,23.6468,9.9999,0
20348232,"VVDS-J022725.33-041352.2",36.8555806,-4.2311849,24.4783,9.9999,20
20349824,"VVDS-J022724.41-041344.2",36.8517376,-4.2289564,21.758,0.8814,2
20470857,"VVDS-J022721.56-041344.0",36.8398468,-4.2289165,21.8727,0.8581,2
20471780,"VVDS-J022721.14-041341.6",36.838115,-4.2282266,23.9399,0.826,1
20354827,"VVDS-J022728.12-041304.0",36.8671799,-4.2177888,23.0218,3.3485,2
20354898,"VVDS-J022725.51-041303.2",36.856292,-4.2175673,23.6433,1.0938,2
20355400,"VVDS-J022726.96-041257.5",36.8623572,-4.2159963,23.8935,0.8379,2
20471695,"VVDS-J022721.17-041337.4",36.8382332,-4.2270619,23.9868,9.9999,0
20470901,"VVDS-J022722.19-041321.2",36.8424892,-4.2225654,24.8186,0.7684,21
20353464,"VVDS-J022722.35-041313.6",36.8431552,-4.220451,23.7135,0.2731,1
20471748,"VVDS-J022722.16-041313.6",36.8423406,-4.2204515,24.2597,9.9999,20
20470822,"VVDS-J022718.65-041312.7",36.8277394,-4.2202096,23.5473,0.256,3
20355597,"VVDS-J022724.05-041258.4",36.850231,-4.2162316,22.798,0.3437,3
20357665,"VVDS-J022722.29-041239.7",36.842899,-4.2110553,23.993,9.9999,0
20471249,"VVDS-J022711.40-041354.3",36.7975179,-4.231759,23.1449,0.7086,9
20470988,"VVDS-J022712.16-041335.8",36.8006922,-4.2266175,23.462,0.5163,3
20470856,"VVDS-J022712.33-041325.3",36.8013869,-4.2237132,22.0698,1.1232,2
20472156,"VVDS-J022712.81-041323.4",36.8034006,-4.2231677,22.9857,0.6822,2
20472128,"VVDS-J022714.87-041331.0",36.8119972,-4.2253001,22.2397,0.7573,4
20470985,"VVDS-J022716.92-041309.4",36.8205214,-4.2192985,23.8991,0.9652,2
20471740,"VVDS-J022714.99-041301.9",36.8124793,-4.2172216,22.7284,0.4898,3
20471286,"VVDS-J022714.17-041306.1",36.809075,-4.2183661,20.7994,0.493,4
20471812,"VVDS-J022714.71-041249.0",36.8112973,-4.2136136,23.6374,9.9999,0
20471577,"VVDS-J022710.98-041319.5",36.795759,-4.2220986,22.1984,0.1846,4
20471084,"VVDS-J022709.99-041317.9",36.7916336,-4.2216421,20.7899,0.4286,4
20471989,"VVDS-J022709.52-041314.4",36.7896834,-4.220687,22.5909,0.3841,4
20471983,"VVDS-J022712.61-041259.1",36.802578,-4.2164201,23.1013,0.5554,3
20471587,"VVDS-J022713.66-041256.5",36.8069403,-4.2157054,23.7705,1.4623,9
20361795,"VVDS-J022712.96-041209.7",36.8040157,-4.2027034,23.554,0.5533,4
20470701,"VVDS-J022720.06-041223.9",36.8336224,-4.2066641,23.4616,9.9999,0
20471343,"VVDS-J022716.25-041233.5",36.8177487,-4.2093312,23.6732,1.369,1
20361470,"VVDS-J022717.46-041214.6",36.8227819,-4.2040784,23.1614,0.6817,2
20361074,"VVDS-J022721.75-041221.5",36.840626,-4.2059908,22.3946,0.9084,2
20362717,"VVDS-J022723.16-041203.6",36.8465206,-4.2010217,23.988,0.8649,9
20363587,"VVDS-J022719.39-041155.8",36.830824,-4.1988431,22.2851,0.6807,3
20363977,"VVDS-J022719.25-041151.5",36.8302335,-4.1976432,23.7947,9.9999,0
20360341,"VVDS-J022715.97-041220.3",36.8165457,-4.2056524,22.6139,1.3592,2
20363368,"VVDS-J022714.42-041158.6",36.8101096,-4.1996347,23.5449,1.4636,3
20364119,"VVDS-J022715.68-041154.4",36.8153351,-4.1984575,23.7832,9.9999,0
20363674,"VVDS-J022718.13-041155.5",36.8255492,-4.1987736,23.854,9.9999,0
20366768,"VVDS-J022718.86-041133.4",36.8286089,-4.1926266,23.7398,0.433,3
20367648,"VVDS-J022719.18-041125.5",36.8299295,-4.1904286,23.9074,9.9999,0
20368420,"VVDS-J022717.04-041122.4",36.8210092,-4.1895683,23.3886,9.9999,0
20368996,"VVDS-J022717.92-041118.1",36.8246958,-4.188379,23.2721,0.6849,3
20369323,"VVDS-J022717.41-041114.4",36.8225514,-4.1873387,22.6413,0.8611,21
20369519,"VVDS-J022717.76-041113.3",36.8240079,-4.1870416,22.8426,1.0299,2
20370234,"VVDS-J022718.40-041106.5",36.8266719,-4.1851591,22.6337,1.0273,2
20356723,"VVDS-J022729.52-041252.6",36.873009,-4.2146114,22.1167,0.7844,4
20357568,"VVDS-J022729.38-041242.7",36.8724317,-4.2118735,23.3332,1.331,1
20358654,"VVDS-J022729.56-041241.9",36.8732048,-4.2116467,20.103,0.7868,23
20359956,"VVDS-J022728.62-041234.8",36.8692746,-4.2096864,21.6665,0.6788,4
20366930,"VVDS-J022731.59-041131.7",36.8816255,-4.1921601,22.7172,0.6016,2
20365944,"VVDS-J022726.40-041142.4",36.8600089,-4.1951343,23.2829,1.2993,3
20365078,"VVDS-J022729.03-041148.5",36.8709743,-4.1968299,22.8458,0.6794,3
20366973,"VVDS-J022731.10-041130.9",36.8795972,-4.19194,23.7826,1.1204,4
20370360,"VVDS-J022728.18-041117.2",36.8674579,-4.1881124,20.6787,0.141,2
20371272,"VVDS-J022728.79-041059.5",36.869959,-4.1832176,23.8124,0.7065,2
20364276,"VVDS-J022733.85-041150.7",36.8910751,-4.1974255,23.6408,1.4015,2
20365129,"VVDS-J022734.47-041148.3",36.8936533,-4.1967625,21.8206,0.3377,23
20366268,"VVDS-J022734.33-041142.3",36.8930449,-4.1951042,22.2194,0.5868,2
20365055,"VVDS-J022733.50-041147.0",36.8895936,-4.1964097,22.5691,1.2984,2
20368286,"VVDS-J022735.74-041123.5",36.8989507,-4.1898834,21.3256,1.1218,12
20365554,"VVDS-J022732.86-041141.7",36.886944,-4.1949321,22.8828,1.123,2
20369745,"VVDS-J022732.80-041111.7",36.8866789,-4.1865963,21.9738,0.7042,4
20372714,"VVDS-J022735.94-041047.2",36.8997502,-4.1797899,23.4662,0.8459,2
20369390,"VVDS-J022730.58-041115.7",36.8774562,-4.1877215,22.9442,0.0674,9
20372945,"VVDS-J022730.48-041044.6",36.8770199,-4.1790815,23.8559,1.0457,1
20373161,"VVDS-J022731.76-041044.0",36.8823341,-4.1789012,23.4991,1.1217,2
20376103,"VVDS-J022734.14-041021.3",36.8922768,-4.172594,23.5572,9.9999,0
20377668,"VVDS-J022734.82-041008.6",36.8951187,-4.1690625,23.7644,1.0596,3
20364669,"VVDS-J022723.95-041146.8",36.8498284,-4.1963352,23.8408,0.8867,9
20365662,"VVDS-J022723.69-041142.8",36.8487434,-4.1952351,22.0206,0.5874,3
20367849,"VVDS-J022721.07-041125.6",36.837797,-4.190457,22.3575,0.8522,3
20369357,"VVDS-J022722.93-041113.6",36.8455698,-4.1871143,22.5792,1.099,9
20370970,"VVDS-J022725.95-041102.6",36.8581461,-4.1840705,21.8302,0.851,4
20372746,"VVDS-J022727.57-041048.0",36.8649058,-4.1800168,22.6919,0.5861,1
20371134,"VVDS-J022725.03-041103.4",36.8543168,-4.1843,22.085,1.1845,2
20372247,"VVDS-J022725.23-041051.1",36.8551379,-4.1808802,23.1437,0.3306,4
20372467,"VVDS-J022726.01-041048.8",36.8583783,-4.1802232,23.2757,0.6926,4
20374531,"VVDS-J022726.48-041037.2",36.8603607,-4.1770035,23.1058,1.5004,1
20373889,"VVDS-J022725.50-041038.8",36.8562896,-4.1774589,22.3467,1.2097,4
20370835,"VVDS-J022720.91-041115.9",36.8371509,-4.1877512,19.7913,0.8538,3
20372605,"VVDS-J022722.38-041052.4",36.8432529,-4.1812261,22.4856,9.9999,0
20373398,"VVDS-J022723.65-041040.1",36.8485469,-4.1778086,23.8303,9.9999,0
20377622,"VVDS-J022722.21-041008.1",36.8425469,-4.1689206,23.9452,0.6067,1
20379903,"VVDS-J022724.15-040953.8",36.8506336,-4.1649574,23.6268,9.9999,0
20378043,"VVDS-J022730.12-041005.7",36.8755124,-4.1682747,23.6648,0.5939,2
20376954,"VVDS-J022728.08-041015.8",36.8670084,-4.1710639,23.3041,0.5867,1
20377854,"VVDS-J022729.32-041009.5",36.8721734,-4.1693302,21.5828,0.9164,2
20381721,"VVDS-J022733.33-040942.7",36.8888786,-4.1618675,21.3692,0.4494,3
20382780,"VVDS-J022728.57-040927.4",36.8690736,-4.1576135,23.9783,9.9999,0
20384388,"VVDS-J022729.97-040919.7",36.8749064,-4.1554847,22.6127,0.7886,3
20471873,"VVDS-J022707.46-041250.2",36.781097,-4.2139653,23.7706,0.3895,1
20470989,"VVDS-J022707.67-041246.3",36.7819859,-4.2128683,23.6876,1.4585,2
20362438,"VVDS-J022708.19-041206.8",36.7841612,-4.2018902,22.3408,0.5323,2
20362628,"VVDS-J022708.01-041206.0",36.7833982,-4.2016845,22.6458,0.9629,2
20360953,"VVDS-J022710.48-041215.8",36.7936806,-4.2044007,23.8941,1.971,2
20363465,"VVDS-J022708.49-041203.1",36.7854098,-4.2008869,21.8098,0.9608,4
20362829,"VVDS-J022706.33-041200.0",36.7763864,-4.2000052,23.9371,9.9999,0
20362716,"VVDS-J022703.63-041203.2",36.765134,-4.2009043,23.1983,0.5186,3
20364746,"VVDS-J022705.60-041147.6",36.7733714,-4.1965755,23.1439,0.9167,3
20365031,"VVDS-J022706.08-041143.7",36.7753539,-4.1954907,23.7272,1.0077,1
20365184,"VVDS-J022705.55-041146.1",36.7731438,-4.1961535,23.3413,0.3721,1
20364833,"VVDS-J022707.06-041148.1",36.7794301,-4.1967104,22.1885,0.7911,3
20366636,"VVDS-J022709.05-041135.5",36.7877474,-4.1931995,23.3251,9.9999,0
20366891,"VVDS-J022706.50-041131.5",36.7771097,-4.1921016,23.4181,0.8831,2
20366772,"VVDS-J022707.24-041132.5",36.7801909,-4.192363,23.7477,0.5544,2
20370485,"VVDS-J022708.05-041103.4",36.7835588,-4.1842906,23.6906,9.9999,0
20367567,"VVDS-J022715.34-041128.4",36.8139581,-4.1912482,23.0178,0.9205,9
20368416,"VVDS-J022713.93-041121.9",36.8080701,-4.1894251,22.5244,0.7882,3
20370742,"VVDS-J022713.13-041102.7",36.80474,-4.1840899,23.462,1.1806,1
20370645,"VVDS-J022715.90-041101.9",36.8162747,-4.1838708,23.9401,1.0039,1
20371476,"VVDS-J022715.39-041104.5",36.81415,-4.1845999,22.1295,0.2674,3
20374252,"VVDS-J022714.96-041035.2",36.8123542,-4.1764541,22.3241,0.535,1
20374594,"VVDS-J022715.48-041032.7",36.8145054,-4.1757504,23.3308,0.9153,2
20368375,"VVDS-J022710.12-041119.1",36.7921882,-4.1886551,24.0346,9.9999,20
20368519,"VVDS-J022710.24-041118.9",36.792689,-4.1885929,23.166,0.962,9
20370088,"VVDS-J022709.34-041107.3",36.7889223,-4.1853622,22.4608,0.917,2
20370909,"VVDS-J022710.13-041101.2",36.7922411,-4.1836777,23.6004,0.5523,2
20370042,"VVDS-J022711.60-041107.1",36.7983659,-4.1853267,23.7741,0.8576,9
20371788,"VVDS-J022711.77-041057.1",36.7990424,-4.1825418,22.5351,0.5562,23
20371181,"VVDS-J022712.11-041057.5",36.8004833,-4.1826585,23.8001,0.5281,2
20372005,"VVDS-J022712.36-041055.7",36.8015287,-4.1821596,22.9013,0.5414,2
20376605,"VVDS-J022712.57-041015.9",36.8023769,-4.1710852,23.7868,0.6375,1
20380344,"VVDS-J022712.87-040954.4",36.8036583,-4.1651149,20.6375,0.3399,4
20364275,"VVDS-J022702.52-041156.2",36.7605257,-4.1989453,20.6555,0.5178,3
20368363,"VVDS-J022704.15-041122.4",36.7673068,-4.1895635,22.4794,0.6344,4
20370592,"VVDS-J022706.03-041105.1",36.7751614,-4.1847685,23.4565,0.7049,4
20370153,"VVDS-J022703.89-041106.1",36.766242,-4.1850337,23.3579,1.014,2
20369009,"VVDS-J022659.19-041116.9",36.7466574,-4.1880342,22.8632,0.61,4
20371995,"VVDS-J022701.96-041052.0",36.7581797,-4.1811369,23.7202,1.0487,22
20372745,"VVDS-J022700.25-041050.8",36.7510437,-4.1807878,21.0468,0.517,4
20371874,"VVDS-J022658.28-041057.2",36.7428741,-4.1825582,20.8458,0.3379,3
20372228,"VVDS-J022658.94-041054.0",36.7455838,-4.181683,22.9099,0.5011,2
20372434,"VVDS-J022658.08-041053.4",36.7420041,-4.1815148,19.7597,0.5173,4
20373597,"VVDS-J022658.20-041041.6",36.7425214,-4.178233,22.7463,0.4043,2
20375362,"VVDS-J022700.36-041036.0",36.7515245,-4.1766928,21.008,0.5141,4
20375884,"VVDS-J022704.59-041023.1",36.7691315,-4.17309,23.0443,0.2529,4
20375804,"VVDS-J022707.40-041024.8",36.7808565,-4.1735574,22.7721,0.7192,4
20377095,"VVDS-J022710.03-041015.7",36.7918274,-4.171049,21.851,0.6355,4
20379582,"VVDS-J022710.96-040957.3",36.7956832,-4.1659393,21.5344,0.3074,4
20379660,"VVDS-J022709.45-040957.8",36.7893955,-4.1660716,21.9114,1.3497,2
20381010,"VVDS-J022708.05-040943.2",36.7835618,-4.162006,22.9963,0.9067,2
20381649,"VVDS-J022708.16-040941.7",36.7840276,-4.1615989,21.6671,0.7186,3
20381999,"VVDS-J022708.59-040937.5",36.785807,-4.1604322,23.7155,1.3347,1
20384103,"VVDS-J022710.46-040918.5",36.7936175,-4.1551504,22.6505,0.9167,3
20380220,"VVDS-J022705.12-040950.1",36.7713519,-4.1639371,23.3598,0.8509,4
20384214,"VVDS-J022709.57-040919.2",36.7898805,-4.155338,23.0978,0.3064,4
20385072,"VVDS-J022707.22-040914.0",36.7800904,-4.1539053,23.5504,1.3385,2
20375764,"VVDS-J022718.81-041030.5",36.8283891,-4.175143,21.9726,0.8941,3
20377176,"VVDS-J022717.81-041020.2",36.8242269,-4.1722996,23.1765,0.909,21
20376467,"VVDS-J022717.58-041019.1",36.8232666,-4.171979,22.7481,0.8357,1
20377009,"VVDS-J022716.97-041014.2",36.8207306,-4.1706323,23.6328,1.3759,1
20377061,"VVDS-J022716.80-041014.3",36.8200394,-4.170643,22.9828,9.9999,20
20379110,"VVDS-J022721.61-041001.3",36.8400726,-4.1670432,22.1312,0.2888,4
20379235,"VVDS-J022719.91-041002.2",36.8329739,-4.167279,21.7098,0.9069,3
20379030,"VVDS-J022722.38-040957.7",36.8432863,-4.1660344,23.7108,1.03,1
20383347,"VVDS-J022721.63-040953.5",36.8401644,-4.1648635,17.0352,0.0687,4
20384478,"VVDS-J022720.44-040925.9",36.835204,-4.1572078,21.7229,0.1674,4
20378249,"VVDS-J022716.28-041002.3",36.8178454,-4.1673058,23.9423,9.9999,0
20379099,"VVDS-J022715.85-041000.0",36.8160417,-4.166677,23.1902,0.9051,2
20382275,"VVDS-J022717.39-040937.9",36.8224671,-4.1605455,22.3647,0.0969,2
20384027,"VVDS-J022714.57-040936.1",36.8107397,-4.1600507,21.8094,0.7164,3
20382714,"VVDS-J022715.79-040931.3",36.8158134,-4.1587071,23.0079,0.907,2
20382612,"VVDS-J022719.29-040930.2",36.8304103,-4.1584104,23.4021,0.6342,3
20384077,"VVDS-J022720.08-040919.1",36.8336804,-4.1553156,23.355,0.8981,2
20384831,"VVDS-J022719.30-040917.8",36.8304543,-4.154964,21.2418,0.4954,4
20385577,"VVDS-J022718.84-040907.6",36.8285385,-4.1521313,23.9814,1.3679,1
20386076,"VVDS-J022718.26-040905.6",36.826086,-4.1515605,23.5934,0.694,1
20387612,"VVDS-J022718.37-040850.1",36.8265564,-4.1472531,23.821,0.6954,2
20384013,"VVDS-J022724.73-040921.3",36.8530624,-4.1559297,22.2889,0.3441,3
20386150,"VVDS-J022723.61-040903.8",36.8483969,-4.1510673,22.5721,0.8341,3
20385976,"VVDS-J022723.20-040904.7",36.846672,-4.1513241,22.7407,1.1224,2
20386134,"VVDS-J022724.10-040902.2",36.8504347,-4.1506361,23.3709,0.7895,3
20387153,"VVDS-J022723.84-040854.0",36.8493735,-4.1483403,22.9312,0.3691,4
